21935,GI-278241-21,"This radio broadcast focused on the upcoming exhibit at the Children's Museum of Indianapolis on Emmett Till's story and the movement led by his mother that followed. Jennifer Pace Robinson, the Museum's president and CEO and Project Director for the exhibition, spoke about how the Museum is creating a space for visitors to have dialogues on racial injustice and racial healing.",Open access,2022,,Radio,https://www.wibc.com/news/local-indiana/emmett-till-exhibit-to-tell-story-of-murdered-teenager-at-childrens-museum/,,WIBC,,,Emmett Till Exhibit to Tell Story of Murdered Teenager at Children’s Museum,Chris Davis
21936,GI-278241-21,This radio broadcast focused on the upcoming exhibit at the Museum on Emmett Till's story and the movement led by his mother that followed his murder. The discussion was led by Tina Cosby and Jennifer Pace Robinson.,Open access,2022,,Radio,https://praiseindy.com/schedule/community-connection/,The radio broadcast is no longer available online.,Radio One,,,Emmett Till Coming to TCM,"Jennifer Pace Robinson, Tina Cosby"
21954,GI-278350-21,"An audio guide was created by Mia for audience use in the exhibition. There were 4,952 users of this audio guide during the exhibition's run at Mia for a total of 11,541 sessions.   Robert Cozzolino, curator of Supernatural America, discusses ideas and artworks in the exhibition with fourteen artists and advisors. The entire tour is about one hour and can be enjoyed in the exhibition or at home. We encourage you to browse the stops and listen to those that interest you most.",,2022,"Robert Cozzolino, PhD",Digital File,https://mobile.mia.yourcultureconnect.com/e/supernatural-america,Link to Audio Guide on Mia's website,Minneapolis Institute of Art,,,Audio Guide,"Robert Cozzolino, PhD"
22058,TR-266364-19,"Throughout history, Black voices have been outspoken about the institutional oppression they have faced. From the slave narratives like those of Mary Prince, Frederick Douglass, and Harriet Jacobs, white audiences were given a glimpse into the emotional, physical, and psychological horrors of enslavement. Authors like Frances Harper tackled the rebuilding of the Black family in books like Iola Leroy. In the 1920s, the Harlem Renaissance created an entire generation of Black American and Caribbean American authors who gave voice to the new burdens that racist society held for freed Blacks. We also began to see Black female authors speak more openly about the double oppression of gender and race. Ida B Wells-Barnett, was one of the most influential Black journalists of her time, and still today, with her reporting on lynching in the American south. Literature is filled with Black rage, Black pain, but also Black hope for a future in which their descendants will not have to march for the same rights we fight for in the present. Today we are going to talk about verbalizing Black rage, especially that of Black women and Black queer folk, and what we gain today by looking closely at the literary history of the Black revolution.",Free,2022,,Digital File,http://publish.prx.org/story/394337,PRX Podcast,"Thomas Fernandes, Princess Weekes, Amanda Fox, Stephanie Noone",,,Hope and Rage in Black Literature with Mikki Kendall,Princess Weekes
22059,TR-266364-19,"The Western literary canon is a subject of discourse. Where does it fit in the modern world? While the works of Shakespeare, Plato, and Jane Austen, among others, are important works that have been the framework of our collective literary heritage, how does that impact those kept traditionally left out of those conversations? Marginalized voices have advocated for reimagining these stories to make them more diverse, expanding the canon to be more inclusive and/or just chucking the idea of a ""western canon"" in general.",Free,2022,,Digital File,http://publish.prx.org/story/394338,PRX Podcast,"Thomas Fernandes, Princess Weekes, Amanda Fox, Stephanie Noone",,,Do the Classics Fail Us?,Princess Weekes
22060,TR-266364-19,"Since performance was a thing, crafting adaptations of beloved and epic stories has been a part of storytelling. The highest grossing film of all time, Gone with the Wind is an adaptation and the amount of Jane Austen adaptations could fill a whole textbook (and probably has). Today we are gonna talk about book adaptations. What makes a good one, a bad one, and what impact the big screen has had on the novel itself. Especially when only certain kinds of books get adapted.",Free,2022,,Digital File,http://publish.prx.org/story/394339,PRX Podcast,"Stephanie Noone, Princess Weekes, Amanda Fox, Thomas Fernandes",,,Book to Film Adaptations with Izzy from Be Kind Rewind,Princess Weekes
22061,TR-266364-19,"Breaking down the fantasy genre and how its roots in an often Western vision of ""the past"" has been slowly changing with Afro-Futurism and more mainstream BIPOC actors.",Free,2022,,Digital File,http://publish.prx.org/story/394341,PRX Podcast,"Thomas Fernandes, Princess Weekes, Amanda Fox, Stephanie Noone",,,"Fantasy, Science Fiction and Journeying into the Past with Alix E. Harrow",Princess Weekes
22062,TR-266364-19,Writer V.E. Schwab joins the podcast to talk with Princess about the impact of graphic novels and other illustrated texts.,Free,2022,,Digital File,http://publish.prx.org/story/394340,PRX podcast,"Thomas Fernandes, Princess Weekes, Amanda Fox, Stephanie Noone",,,"Comics, Graphic Novels, and Manga with V.E. Schwab",Princess Weekes
22063,TR-266364-19,"In this episode, we're diving into how young adult literature, once criticized for not being diverse enough, has now become the place where representation and diversity are (mostly) thriving.",Free,2022,,Digital File,http://publish.prx.org/story/394342,PRX Podcast,"Thomas Fernandes, Princess Weekes, Amanda Fox, Stephanie Noone",,,The Importance of Diverse Young Adult Fiction with Mark Oshiro,Princess Weekes
22064,TR-266364-19,"Australian novelist and podcaster Freya Marske joins Princess to talk about queer romance, fan fiction &amp; fantasy, and the positioning of the romance genre within mainstream literature.",Free,2022,,Digital File,http://publish.prx.org/story/411497,PRX Podcast,"Thomas Fernandes, Princess Weekes, Amanda Fox, Stephanie Noone",,,Queer Romance in Modern Fiction with Freya Marske,Princess Weekes
22065,TR-266364-19,"Astrophysicist, folklorist, &amp; science communicator Dr. Moiya McTier joins Princess in a discussion about the ins and outs of worldbuilding in science fiction and fantasy - when it works best and why - and how it affects readers in the real world.",Free,2022,,Digital File,http://publish.prx.org/story/394343,PRX podcast,"Thomas Fernandes, Princess Weekes, Amanda Fox, Stephanie Noone",,,World-building in Sci-fi and Fantasy with Dr. Moiya McTier,Princess Weekes
22066,TR-266364-19,Author and academic Dr. Sarah Raughley joins the podcast to talk about her work as a young adult novelist and to have a celebratory discussion with Princess about black authors in American literature.,Free,2022,,Digital File,http://publish.prx.org/story/394344,PRX podcast,"Thomas Fernandes, Princess Weekes, Amanda Fox, Stephanie Noone",,,Celebrating Black Authors with Sarah Raughley,Princess Weekes
22067,TR-266364-19,"Princess discusses the importance of book clubs with author and founder of the Well Read Black Girl book club and podcast, Glory Edim.",Free,2022,,Digital File,http://publish.prx.org/story/394345,PRX podcast,"Thomas Fernandes, Princess Weekes, Amanda Fox, Stephanie Noone",,,The Vital Importance of Book Clubs with Glory Edim,Princess Weekes
22222,TR-277989-21,"Decades before our current debate over critical race theory, the 1968 Kerner Report pointed the finger at structural racism for creating the conditions that had triggered a series of protests in Black communities across the United States in the summer of 1967.   Former Senator Fred Harris is the last surviving member of the Kerner Commission, a group appointed by President Lyndon B. Johnson to investigate the protests and author the report, which shocked the political establishment and the public. Featuring interviews with Fred Harris and rare archival audio, we look back at this pivotal moment in American race relations.",Open Access,2021,,"Radio, Digital File, Web",https://www.npr.org/2021/09/26/1040791834/the-kerner-commissions-last-living-member-we-still-need-to-talk-about-racism,The NPR webpage where the story and its companion web article appeared.,"Mycah Hazel, Joe Richman",https://www.radiodiaries.org/last-witness-kerner-commission/,The Radio Diaries webpage where the podcast episode appeared.,The Kerner Commission,Mycah Hazel
22223,TR-277989-21,"In the first half of the 20th century, the disease known as poliomyelitis panicked Americans. Just like Covid today, polio stopped ordinary life in its tracks. Tens of thousands were paralyzed when the virus attacked their nervous systems. Many were left unable to walk. In the worst cases, people's breathing muscles stopped working, and they were placed in an iron lung, a giant ventilator that fits the human body from the neck down.  On June 8, 1953, five-year-old Martha Lillard contracted polio. She spent six months in the hospital, where she was put in a ventilator called an iron lung to help her breathe. A polio vaccine became widely available in 1955 — and millions of Americans got vaccinated. The iron lung became obsolete and they stopped being manufactured in the late 1960's. While many people who suffered from polio or post-polio syndrome either weaned themselves off the machines or switched to another form of ventilator, Martha never did. To this day, she is one of only two people in the United States who still depends on the iron lung to survive.",,2021,,"Radio, Digital File, Web",https://www.npr.org/2021/10/25/1047691984/decades-after-polio-martha-is-among-the-last-to-still-rely-on-an-iron-lung-to-br,The NPR webpage where the broadcast story and the companion web article appeared.,"Alissa Escarce, Erin Kelly, Joe Richman",https://www.radiodiaries.org/my-iron-lung/,The Radio Diaries webpage where the podcast episode appeared.,My Iron Lung,"Erin Kelly, Alissa Escarce"
22224,TR-277989-21,"Only one human disease has ever been completely eradicated from the earth: smallpox. Smallpox claimed the lives of ancient Egyptian pharaohs as well as an estimated 300 million people during the twentieth century. Then, by the 1980s, it was gone.  The smallpox vaccine—the world's very first vaccine—was invented by Edward Jenner in the 1700s. Almost two hundred years later, public health workers from around the world came together to try to eliminate the virus. American public health worker Alan Schnur and French doctor Daniel Tarantola were among them. When Schnur and Tarantola arrived in Bangladesh in the early 1970s, it was the last country in the world to still have outbreaks of variola major, the deadliest strain of smallpox. Variola major killed a third of the people it infected. Our story chronicles the last case of deadly smallpox, involving a 2-year-old girl named Rahima Banu and the public health workers who helped stamp out the virus worldwide.",Open Access,2022,,"Radio, Digital File, Web",https://www.npr.org/2022/05/20/1099830501/smallpox-covid-vaccine-eradication-who,The NPR webpage where the broadcast story and companion web article appeared.,"Alissa Escarce, Joe Richman",https://www.radiodiaries.org/the-end-of-smallpox/,The Radio Diaries webpage where the extended podcast episode appeared.,The End of Smallpox,Alissa Escarce
22225,TR-277989-21,"On November 4th, 1961, 28-year-old Ed Dwight got a letter from the United States government inviting him to join the Aerospace Research Pilot School (ARPS) at Edwards Air Force base—making him the United States' first Black astronaut candidate. Dwight had been a commander with the Air Force, flew B-52s in Japan, and was a bomber pilot with 9,000 flying hours under his belt, more than many of his white counterparts.  Dwight's selection was met with cover spreads all over black media, from Ebony to Jet Magazine. It also satisfied the public's demands that the U.S. send a Black person to space. However, according to Dwight, his arrival at ARPS was met with disapproval from the largely white instructors—including the head of the school, Air Force Officer Chuck Yeager.  In October 1963, 14 astronaut trainees, known as Group 3, were selected for NASA's next missions: Gemini and Apollo. Though he completed his training, Ed Dwight was not chosen. Our story follows Dwight's career and explores the underlying racial tensions in the United States' space race with the Soviet Union.",Open Access,2022,,"Radio, Digital File, Web",https://www.npr.org/2022/07/05/1109678316/edward-dwight-space-race-nasa-astronaut-moon,The NPR webpage where our broadcast story and companion web article appeared.,"Mycah Hazel, Joe Richman",https://www.radiodiaries.org/the-almost-astronaut/,The Radio Diaries webpage where our podcast version appeared.,The Almost Astronaut,Mycah Hazel
22289,TR-269608-20,"OA contributor KaToya Ellis Fleming investigates the 1898 Wilmington Massacre, a violent attack on the city's thriving African American community, drawing parallels with the January 6, 2021 Capitol insurrection.",Open,2021,"KaToya Fleming, Sara A. Lewis",Digital File,https://podcasts.apple.com/us/podcast/if-you-would-know-us/id1478676974?i=1000545923304,,KaToya Fleming,,,If You Would Know Us,KaToya Fleming
22290,TR-269608-20,"In this special episode, poet Tess Taylor reflects on the rich and naturalistic poetry of Virginian Anne Spencer. We're honored to partner with the Anne Spencer House and Garden Museum, Inc. Archives on this episode, which marks the first time listeners can hear Anne Spencer's voice outside of the museum's archives.",Open,2021,Sara A. Lewis,Digital File,https://podcasts.apple.com/us/podcast/half-my-world/id1478676974?i=1000543739760,,Tess Taylor,,,Half My World,Tess Taylor
22291,TR-269608-20,Texas journalist Michelle García explores the violent backlash to Black Lives Matter protests in the Rio Grande Valley. Her journey through the region uncovers the history of the U.S-Mexico border and its significance to refugees of enslavement.,Open,2021,Sara A. Lewis,Digital File,https://podcasts.apple.com/us/podcast/the-borderlands/id1478676974?i=1000540817971,,Michelle García,,,The Borderlands,Michelle Garcia
22307,TR-277933-21,Episodes educate listeners by weaving together tales of politics and racism in our past,Season 3 is available to the public for free through all major podcast platforms,2022,Noel Black,Other,https://www.historycolorado.org/losthighways,"This is the History Colorado landing page for the Lost Highways podcast, with audio links and transcripts.",Noel Black,,,Lost Highways: Dispatches from the Rocky Mountains,
22317,ZR-256731-18,"These in-depth, hour-long radio programs tell the story of underground mining and other important chapters in Butte, Montana's history by drawing from archival recordings and new oral histories from independent miners, Anaconda Company men and women, and a diverse cast of characters from mining-adjacent industries and professions within the once-booming city of Butte. This program covers a pivotal moment in the history of Butte, Montana, when pumps servicing the underground mines were turned off, resulting in the flooding of 10,000 miles of underground tunnels. This led to the creation of one of America's largest Superfund sites, the flooded Berkeley Pit.",Open Access,2021,Clark Grant,"Radio, Web",https://www.verdigrisproject.org/life-underground-blog/life-underground-episode-10-the-pumps,"Episode 10 of the Life Underground series, a history program about Butte, Montana.",Clark Grant,,,Life Underground Episode 10 - The Pumps,Clark Grant
22318,ZR-256731-18,"Butte, America's Story is a radio series of three hundred bite-size history lessons about Butte's culture, architecture, and mining hosted by Richard Gibson. This series draws from Gibson's extensive research at the Butte-Silver Bow Archives over the last decade to illuminate Butte's most memorable places, characters and events. As writer Edwin Dobb has said, ""Like Concord, Gettysburg and Wounded Knee, Butte is one of the places America came from."" This episode covers the Anaconda Road Massacre in 1920.",Open Access,2019,Clark Grant,"Radio, Web",https://www.verdigrisproject.org/butte-americas-story-blog/butte-americas-story-episode-6,"Episode 6 of Butte, America's Story, featuring the Anaconda Road Massacre.",Clark Grant,,,"Butte, America's Story - Episode 6",Richard Gibson
22319,ZR-256731-18,"This radio series focuses on women's history and immigrant stories in Butte, Montana. Host and writer Marian Jensen is a retired university administrator and author of four novels. Mining City Reflections looks at the formation and activities of the Women's Protective Union, as well as ethnic minority women's personal stories. These programs tell the tales of the boom-to-bust mining town from the voices of those who lived it.",Open Access,2020,Marian Jensen,"Radio, Web",https://www.verdigrisproject.org/mining-city-reflections-blog/episode-1-perdita-duncan,"Episode 1 of this radio series Mining City Reflections features the story of Perdita Duncan while exploring the experience of African Americans through an oral history, recorded in 1980 by Montana historian and professor Mary Murphy. She interviewed Perdita Duncan, an articulate and self-assured voice for those who endured discrimination --- not for their ethnicity or national origin but for the color of their skin. Perdita was born in Butte in 1927, the second of four children in the Duncan family. They were among the Mining City’s small black population that hovered around two thousand, a scant two per cent of the total. While Jim Crow laws did not exist in Montana, African-Americans were not fully accepted in Butte.",Daniel Hogan,,,Mining City Reflections Episode 1 - Perdita Duncan,Marian Jensen
22320,ZR-256731-18,"The Verdigris Project's oral history collection preserves the memory of Butte, Montana's bygone neighborhoods, underground mines, and industrial might. Our goal was to preserve these stories for future generations, including the family members of the narrators, but also researchers and historians who might make use of these materials for future projects. The living memory of underground mining in Butte is fading away, but these recordings preserve that memory. We gathered these oral histories to help us remember what Butte once was and better understand how it continues to change. This recording with Frank Palakovich is one of nearly a hundred oral histories captured for the project.",Open Access,2018,Clark Grant,"Digital File, Web",https://www.verdigrisproject.org/oral-histories/frank-palakovich-smelterman,Oral History Recording of Frank Palakovich,Clark Grant,,,Oral History Recording of Frank Palakovich,Frank Palakovich
22321,ZR-256731-18,"Dr. Charles Nichols is a composer, violinist, computer music researcher, and Associate Professor of Composition and Music Technology at the School of Performing Arts and a Faculty Affiliate of the Institute for  Creativity, Arts, and Technology, at Virginia Tech University. He composed the musical themes for the Verdigris Project using as his premise a harmonica recording from Project Director Clark Grant's late father Eric Grant. The music was arranged for string quartet and performed by the Great Falls Symphony's Cascade Quartet on April 10th, 2021 at the Carpenters Union Hall as part of celebrations for the Verdigris Project.",Open Access,2021,"Kier Atherton, Charles Nichols","Radio, Digital File, Web",,,Clark Grant,https://www.youtube.com/watch?v=VUbYZeio2bU,"The piece, commissioned for the Verdigrs Project, was performed on the second floor of the historic Carpenters Union Hall in Butte, Montana, and features the Cascade Quartet from the Great Falls Symphony. The Cascade Quartet is Megan Karls and Mary Papoulis - Violins, Alyssa Roggow - Viola, &amp; Thad Suits - Cello.",Verdigris Project Music - String Quartet,Charles Nichols
22864,BH-272369-20,"Much of what we know about the underground railroad focuses on the network of secret routes and safe houses that moved enslaved people to freedom. But many living in the deep south or along the coast escaped by sea. On The Point, we talk with an historian about the significance of these maritime routes and why they've largely been left out of the historical record. Dr. Timothy Walker, Professor of History at UMASS Dartmouth and editor of the book Sailing to Freedom, Maritime Dimensions of the Underground Railroad is our guest on the program. Mindy Todd hosts.",Open Access,2021,Mindy Todd,"Radio, Digital File, Web",https://www.capeandislands.org/show/the-point/2021-07-01/maritime-routes-of-the-underground-railroad,,"Mindy Todd, NPR Radio WCAI Cape and Islands radio",,,"The Point (Program):  ""Maritime Routes of the Underground Railroad""",Mindy Todd?
22865,BH-272369-20,"In May 1796, an enslaved woman named Ona Judge fled the presidential household in Philadelphia and escaped to freedom on a ship headed for New Hampshire. Judge's successful flight was one of many such escapes by the sea in the 18th and 19th centuries. Enslaved people boarded ships docked in ports great and small and used coastal water ways and the ocean as highways to freedom. We often learn about the Underground Railroad in school, but what about its aquatic component? On today's episode, Dr. Timothy D. Walker joins Jim Ambuske to discuss his new edited volume, Sailing to Freedom: Maritime Dimensions of the Underground Railroad, which was published by the University of Massachusetts Press in 2021. Walker is a Professor of History at the University of Massachusetts, Dartmouth, and along with the contributors to Sailing to Freedom, Walker guides us towards new horizons in our quest to better understand this history.",,2021,James Ambuske,"Digital File, Web",https://www.georgewashingtonpodcast.com/show/conversations/213-sailing-to-freedom-with-dr-timothy-d-walker/,,"James Ambuske, Washington Research Library of Mount Vernon",,,Conversations at the Washington Library (Number 213),James Ambuske
22866,BH-272369-20,"For Black History Month, a Library of Congress panel discusses how enslaved people achieved their freedom and what the journey by sea looked like for many African Americans. Featuring Timothy D. Walker, Cheryl Janifer LaRoche, and Cassandra Newby-Alexander, and moderated by Kluge Center Director John Haskell.",Open Access,2022,John Haskell,"Digital File, Web, Other",https://www.loc.gov/item/event-403376/the-maritime-underground-railroad/2022-02-23/,,Library of Congress,,,The Maritime Underground Railroad,
22888,FEL-273424-21,"In this podcast we bring together questions of sound and questions of justice. Debates about justice are one way that people address resource scarcity, violence, and community survival. ""Justice"" is a broad category that can evoke competing visions; it is mediated by concepts, social structures, and relations. Here we explore how it is mediated by sound, such as the qualities of a voice, authoritative speech, songs of solidarity, or the noise of protests. Distinctions between sounds, such as ""voice"" and ""noise,"" are in turn mediated by ideologies that connect sound to socio-political dynamics. Soundshapes how people know, experience or engage justice, just as ideas about justice orient people to sound . We ask: how does sound ground or undermine prevailing approaches to 'justice'? How does sound offer novel ways to contest or reimagine what constitutes justice? In short, what does justice sound like?  Reflecting on the mediating relations between sound and justice, this podcast tells the stories of sonic objects. These include: the circulation of an anthem during protests against citizenship laws in India; judges' masculine registers in sexual assault sentencing hearings in Milwaukee, WI; the acoustic dimensions of the ‘field' in the work of human rights and humanitarian aid interpreters; the role of a theme song in addressing strategic dilemmas in marijuana legalization campaigns; and the affective qualities of participants' voices in ""successful"" restorative justice circles. Drawing on the capacity of the podcast to incorporate sound, we interrogate and interpret the sensory experiences of justice and the communicative practices on which imaginings of justice depend. Our contributors are Will Garriott, Julia Kowalski, Sameena Mulla, Laura Kunreuther, and Katherine Martineau.",,2021,,Other,http://https://drive.google.com/file/d/1bxqgSi02kLeBnLtgKpIaaNT3M9az8UCT/view?usp=share link,,Julie Kowalski and Katherine Martineau,,,What Does Justice Sound Like?,"Will Garriott, Julia Kowalski, Sameena Mulla, Laura Kunreuther, and Katherine Martineau."
23372,FZ-261345-18,Interview of author on Radio New Zealand,,2021,,"Radio, Web",https://www.rnz.co.nz/national/programmes/sunday/audio/2018810146/why-coins-will-continue-to-stand-the-test-of-time,,,,,Why Coins Continue to Stand the Test of Time,Frank Holt
23515,FZ-261403-18,"A brief take on a photo titled ""The Sisterhood, 1977,"" which has been a source of inspiration for countless readers and viewers.  Episode by Courtney Thorsson. Read by Kassandra Timm.",open access,2022,,Web,https://podcasts.apple.com/us/podcast/the-sisterhood-1977-photograph-episode-by-courtney/id1632223267?i=1000574939042,,"Liz Cali, Howard Rambsy",https://www.culturalfront.org/2022/08/the-sisterhood-1977-photograph.html,,"""The Sisterhood, 1977"" photograph episode of Remarkable Receptions",Courtney Thorsson
23516,FZ-261403-18,The story of how Black writers and intellectuals made sure that Toni Morrison's novel would be acknowledged for decades.  Episode written by Courtney Thorsson  The script was read by Kassandra Timm.,open access,2022,,Web,https://podcasts.apple.com/us/podcast/toni-morrisons-beloved-episode-by-courtney-thorsson/id1632223267?i=1000568115483,,"Liz Cali, Howard Rambsy",https://open.spotify.com/episode/47BOXyhi5rR6m4MIvyGGVZ?si=gcZfw1-6Q 2jITsCyLjVTg&amp;nd=1,,Toni Morrison's Beloved episode of Remarkable Receptions Podcast,Courtney Thorsson
23523,FO-268646-20,"Seiji Shirane's Imperial Gateway: Colonial Taiwan and Japan's Expansion in South China and Southeast Asia, 1895-1945 (Cornell UP, 2022) demonstrates that colonial Taiwan was an imperial center in its own right, a political, social, and economic hub for the southern expansion of Japan's empire led by officials with agendas that did not always match those of the government in Tokyo. In addition to this contribution to the study of Japanese empire, Imperial Gateway highlights two aspects of the history that are often underappreciated in the Anglophone literature. First, Shirane expands the aperture of his narrative beyond bilateral Sino-Japanese relations to encompass a dynamic multilateral milieu that includes colonial Taiwan, the region's Western powers, and the Taiwanese subjects of the empire called ""overseas Taiwanese"" (sekimin) by Japan. Second, Shirane pays particular attention to the agency not just of the Government-General installed by Japan to rule over Taiwan, but also the ""overseas Taiwanese"" both wooed by the Japanese to advance imperial ambitions and also pursuing their own autonomous interests.  Nathan Hopson is an associate professor of Japanese language and history in the University of Bergen's Department of Foreign Languages.",Open Access,2023,,Web,http://https://newbooksnetwork.com/imperial-gateway-2,,,,,New Books Network Interview (Podcast),
23656,ZB-250690-16,"Episode 12: In this podcast, Siobhan talks with Hendrik Hartog about his book The Trouble with Minna: A Case of Slavery and Emancipation in the Antebellum North (UNC Press, 2018). The Trouble with Minna is also used as a vessel to explore some of the topics discussed in Law and Social Inquiry's May 2019 ""Review Symposium: Retrospective on the Work of Hendrik Hartog."" Hartog is the Class of 1921 Bicentennial Professor in the History of American Law and Liberty, Emeritus at Princeton University. This episode is the first in a series featuring legal history works from UNC Press. Support for the production of this series was provided by the Versatile Humanists at Duke program.",open access,2019,Siobhan M. M. Barco,Web,https://legalhistorypodcast.podbean.com/e/episode-12-hendrik-hartog/,Webpage,Siobhan M. M. Barco,https://feed.podbean.com/legalhistorypodcast/feed.xml,Feed,Hendrik Hartog: Talking Legal History Podcast Series,The University of North Carolina Press
23657,ZB-250690-16,"Episode 13: In this episode, Siobhan talks with William P. Hustwit about his book Integration Now: Alexander v. Holmes and the End of Jim Crow Education (UNC Press, 2019). Hustwit is the Associate Professor of History and Chair of the History Department at Birmingham-Southern College. Fifty years after the Supreme Court decision in Alexander v. Holmes (1969), Integration Now explores how studying Alexander enhances understandings of the history underlying school desegregation. This episode is part of a series featuring legal history works from UNC Press. Support for the production of this series was provided by the Versatile Humanists at Duke program.",open access,2019,Siobhan M. M. Barco,Web,https://legalhistorypodcast.podbean.com/e/episode-13-william-hustwit/,Webpage,Siobhan M. M. Barco,https://feed.podbean.com/legalhistorypodcast/feed.xml,Feed,Will Hustwit: Talking Legal History Podcast Series,The University of North Carolina Press
23658,ZB-250690-16,"Episode 14: In this episode, Siobhan talks with Kimberly M. Welch about her book Black Litigants in the Antebellum American South (University of North Carolina Press, 2018). Kimberly Welch is Assistant Professor of History and Assistant Professor of Law at Vanderbilt University. She is a scholar of race, slavery, and law in the early American South. Black Litigants has won numerous awards, including the 2018 James H. Broussard Best First Book Prize, the 2019 J. Willard Hurst Prize, the 2018 David J. Langum, Sr. Prize in American Legal History, and the 2019 Vanderbilt University Chancellor's Award for Research. This episode is part of a series featuring legal history works from UNC Press. Support for the production of this series was provided by the Versatile Humanists at Duke program.",,2019,Siobhan M. M. Barco,Web,https://legalhistorypodcast.podbean.com/e/episode-14-kimberly-welch/,Webpage,Siobhan M. M. Barco,https://feed.podbean.com/legalhistorypodcast/feed.xml,Feed,Kimberly M. Welch: Talking Legal History Podcast Series,The University of North Carolina Press
23659,ZB-250690-16,"Episode 15. In this episode, Siobhan talks with Jane Hong about her book Opening the Gates to Asia: A Transpacific History of How America Repealed Asian Exclusion (University of North Carolina Press, 2019). Hong is an assistant professor of history at Occidental College where she specializes in 20th-century U.S. immigration and engagement with the world, with a focus on Asia. This episode is part of a series featuring legal history works from UNC Press. Support for the production of this series was provided by the Versatile Humanists at Duke program.",,2019,Siobhan M. M. Barco,Web,https://legalhistorypodcast.podbean.com/e/episode-15-jane-hong/,Webpage,Siobhan M. M. Barco,https://feed.podbean.com/legalhistorypodcast/feed.xml,Feed,Jane Hong: Talking Legal History Podcast Series,The University of North Carolina Press
23660,ZB-250690-16,"Episode 16: Greg Downs. In this episode, Siobhan talks with Gregory P. Downs about his book The Second American Revolution: The Civil War-Era Struggle over Cuba and the Rebirth of the American Republic (University of North Carolina Press, 2019). Downs is professor of history at the University of California, Davis where he studies the political and cultural history of the United States in the 19th and early 20th centuries. This episode is part of a series featuring legal history works from UNC Press. Support for the production of this series was provided by the Versatile Humanists at Duke program.",,2020,Siobhan M. M. Barco,Web,https://legalhistorypodcast.podbean.com/e/episode-16-gregory-downs/,Webpage,Siobhan M. M. Barco,https://feed.podbean.com/legalhistorypodcast/feed.xml,Feed,Gregory Downs: Talking Legal History Podcast Series,The University of North Carolina Press
23661,ZB-250690-16,"EPISODE 17  Episode 17: Sophie White. In this episode, Siobhan talks with Sophie White about her book, Voices of the Enslaved: Love, Labor, and Longing in French Louisiana (University of North Carolina Press, 2019). White is Associate Professor of American Studies and Concurrent Associate Professor in the Departments of Africana Studies, History, and Gender Studies at the University of Notre Dame. In eighteenth-century New Orleans, the legal testimony of some 150 enslaved women and men–like the testimony of free colonists–was meticulously recorded and preserved. Questioned in criminal trials as defendants, victims, and witnesses about attacks, murders, robberies, and escapes, they answered with stories about themselves, stories that rebutted the premise on which slavery was founded. This episode is part of a series featuring legal history works from UNC Press. Support for the production of this series was provided by the Versatile Humanists at Duke program.",,2020,Siobhan M. M. Barco,Web,https://legalhistorypodcast.podbean.com/e/episode-17-sophie-white/,Webpage,Siobhan M. M. Barco,https://feed.podbean.com/legalhistorypodcast/feed.xml,Feed,Sophie White: Talking Legal History Podcast Series,The University of North Carolina Press
23662,ZB-250690-16,"Episode 18: Maddalena Marinari. In this episode, Siobhan talks with Maddalena Marinari about her book, Unwanted Italian and Jewish Mobilization against Restrictive Immigration Laws, 1882–1965 (University of North Carolina Press, 2020). Marinari is Assistant Professor in History; Gender, Women and Sexuality Studies; and Peace Studies at Gustavus Adolphus College. In Unwanted, Marinari examines how, from 1882 to 1965, Italian and Jewish reformers profoundly influenced the country's immigration policy as they mobilized against the immigration laws that marked them as undesirable. This episode is part of a series featuring legal history works from UNC Press. Support for the production of this series was provided by the Versatile Humanists at Duke program.",open access,2020,Siobhan M. M. Barco,Web,https://legalhistorypodcast.podbean.com/e/episode-18-maddalena-marinari-1584563042/,Webpage,Siobhan M. M. Barco,https://feed.podbean.com/legalhistorypodcast/feed.xml,Feed,Maddalena Marinari: Talking Legal History Podcast Series,The University of North Carolina Press
23663,ZB-250690-16,"Episode 19: Robert Chase. In this episode, Siobhan talks with Robert Chase about his book, We Are Not Slaves: State Violence, Coerced Labor, and Prisoners' Rights in Postwar America (University of North Carolina Press, 2020). Chase is Associate Professor of History at Stony Brook University. In We Are Not Slaves Chase draws from three decades of legal documents compiled by prisoners to narrate the struggle to change prison from within. Told from the vantage point of the prisoners themselves, this book weaves together untold but devastatingly important truths from the histories of labor, civil rights, and politics in the United States as it narrates the transition from prison plantations of the past to the mass incarceration of today. This episode is part of a series featuring legal history works from UNC Press. Support for the production of this series was provided by the Versatile Humanists at Duke program.",open access,2020,Siobhan M. M. Barco,Web,https://legalhistorypodcast.podbean.com/e/episode-19-robert-chase/,Webpage,Siobhan M. M. Barco,https://feed.podbean.com/legalhistorypodcast/feed.xml,Feed,Robert Chase: Talking Legal History Podcast Series,The University of North Carolina Press
23830,TR-266323-19,11 podcasts about Oglala Lakota history and culture through the modern day.,Open access,2022,Mark Hetzel,Other,https://podcasts.apple.com/us/podcast/heart-of-all-oral-history-project/id1614685190,Link to Apple Podcasts.,Mark Hetzel,,,Heart of All Oral History Project,Mark Hetzel
23868,AD-264075-19,Cultural Geography students interview elders about their childhoods.,,2022,,,http://youtu.be/IHST11HZDvM,,,,,Episode 5: Cultural Geography Class (GEOG 2100) Student Podcasts Part 2,
