21817,AA-277557-21,"This course is a hybrid computer-technology and studio arts course where students will create their own book using a combination of writing and visual design and image. In Graphic Arts, students will learn the basics of publication design and will become fluent in a widely used digital design program, Adobe InDesign or an equivalent. Students will learn the history of Western typography and learn about type classifications. Students will also design and collaboratively print a visual text-based zine using InDesign while studying the works of early modernists such as FT Marinetti, along with mid- century concrete poetry, David Carson's 90s deconstructed page experiments and Marian Bantjes' 21st century calligraphic work. Students will also study contemporary artist's books, photobooks, zines and graphic novels. Over the course of the semester, students will acquire basic graphic design skills as they also learn how to design and illustrate, pre-press and print their own 32-page book. We will use the work of Sophie Calle, Jim Goldberg, Charmaine Wheatley, Glen Ligon, and Chris Ware to study various text/image relationships and explore sequencing to form meaning. No prior art or computer experience is required. Learning Objectives - to develop graphic design skills in page layout design and book design - to learn about and creatively use typography - to develop an expressive visual language in combining text and imagery in order to produce an artist's book - to learn about contemporary artists - to develop critical skills in understanding graphic arts and specifically artist's books as an art medium",Undergraduate,Chantal Zakari,,,,,Graphic Arts and The Book - modified for TUPIT Civic Studies,2021
21818,AA-277557-21,"This survey provides an introduction to the great British poetry, fiction, and social commentary from the era of social and political revolution of the late 18th Century to the transformations of Modernism ushered in by the World Wars in the first half of the 20th Century. We will take a rather sweeping ""general view"" of the literature written during these one hundred and fifty plus years by paying particular attention to aesthetic experiment and innovation within the context of persistent themes and broad cultural trends. Considering some of the highlights of the English tradition, including those which challenge or revise the very notions of Englishness and tradition, we will trace evolving ideas about the function of the artist in society, practice reading poetry out loud to learn about meter and prosody, and look at some of the ways the literature of this period can help us to think about the ways we use language today.   More specifically, through an investigation of the shifting relationship between the British Literature of the past 150+ years and the sociopolitical contexts in which it was produced, we will learn how to develop historically informed methods of approaching literary texts.  At the same time, we will be attentive to the various ways writers of this period use language as an art form in order to think about how different writing styles change how an idea is understood.  Finally, by writing close analytical commentaries on the texts we read, we will cultivate an understanding of our own relationship to and use of the English language.  In sum, as we explore the flexibility of English to represent and reflect on a wide range of cultural and historical conditions, we will be constantly considering the role that the creative uses of language can play in navigating the complexities of the  world.",Undergraduate,John Lurz,,,,,British Literature Survey,2021
21819,AA-277557-21,"We all tell stories.  We all listen to stories we hear from friends, read or see on television.  Why are these stories (particularly fictional ones) so important, even necessary, an element in what it means to be human?  That question is at the center of this course.  And if those stories are everywhere and in every culture, does that mean the stories are the same and work in the same way?  Do they perform different functions in those different cultures and at different times in history?  In this course we will attempt to understand those questions by reading, discussing, and writing about a selection of short fiction, beginning in the 19th century and moving to the present day. We will explore how the tradition of short fiction differs from that of the novel but also from non-fiction writing.  Finally, the readings will be from a diverse set of authors, and we will ask if and how the genre takes on different shapes and purposes in their hands.    Texts:  All readings will be from The Norton Anthology of Short Fiction, 8th edition, Richard Bausch and R.V. Cassill, editors, with the exception of those provided in a small xerox packet (x).  Student Learning Outcomes 1.Generate inclusive dialogue by a) listening to and expressing points of view on arguable topics in an atmosphere of mutual respect and civility and b) considering audience, situation and intercultural context  2.Demonstrate ability to create knowledge and expression of self through diverse generic forms including expository, journalistic, personal narrative, and creative writing  3.Integrate knowledge from academic fields with personal experiences in order to inform one's own role in creating a more just society that advances equity and values community cultural wealth  4.Examine own and others' assumptions, biases, and experiences including acknowledging contradictions within diverse and intersectional identities and perspectives  5.Apply an equity lens to engage in empowering educational explorati",Undergraduate,Kevin Dunn,,,,,Short Fiction - created for TUPIT students,2021
21820,AA-277557-21,"What is race?  How is race different than ethnicity?  How does race impact the experiences of individuals and groups?  What can be done about racial inequality?  In this course, we will explore these questions though a sociological lens. We begin by examining the processes that create racial and ethnic difference – histories of racial formation through settler colonialism and empire; practices of prejudice, discrimination, and racial domination; and dynamics that contribute to the ongoing social construction of racial and ethnic boundaries and meanings. Students will look to how social movements have challenged the status quo in pursuit of racial justice. Though this course focuses on race and ethnicity in the United States, we will periodically examine how race operates in other national contexts and as a global phenomenon. By the end of the semester, we will have a better understanding of how race powerfully shapes lived experiences – including our own – and how race comes to have this power in the first place.  COURSE GOALS  This course emphasizes understanding and applying theory, reading empirical scholarship, and analytical writing. We will also frequently apply course concepts to discussion of current events. These activities aim to develop your ability to critically evaluate existing sociological research, hone your skills as independent and creative researchers, and apply your learning to contexts outside of the classroom.  Specifically, my aim in this course is to develop the tools you have to: •Understand the historical and political processes that construct racial and ethnic categories •Use comparative frameworks to interrogate how race and ethnicity vary across time and space •Analyze how race operates at the individual, institutional, and structural levels; and how race intersects with other social statuses like gender and class •Describe a range of contemporary racial inequalities and apply concepts like prejudice, discrimination, and racism in an",Undergraduate,Daanika Gordon,,,,,Sociology of Race and Ethnicity - modified for TUPIT,2021
21821,AA-277557-21,"Who is most hurt by environmental degradation and abuse and who benefits? In this course we'll examine what world literature in English has to say about environmental racism, ecofeminism, and toxic colonialism. We'll also think about the social construction of nature, globalization, food justice, and overconsumption. Reading includes authors from diverse racial and national locations—Iraq, South Africa, Canada, the U.S., India, Malawi, Nigeria, China, Guatemala. Our study will focus on the intersection of environmental issues and various systems of social injustice, especially racism, sexism, and economic inequity. Primary texts include essays, poems, short stories, and three longer fictions: Helena María Viramontes, Under the Feet of Jesus, Jan Lowe Shinebourne, The Last English Plantation, and Hassan Blasim, The Corpse Exhibition and Other Stories of Iraq.  Above all, the goal of this course is to consider environmental injustice in our contemporary moment and in historical context to inspire and empower social change. We will ask: What is the role of art, narrative, and testimony in the struggle for social change and environmental justice?",Undergraduate,"Roshad Meeks, Taylor Parrish",,,,,Environmental Justice and World Literature,2021
21822,AA-277557-21,"Understandings of Jesus have been staggeringly diverse: esoteric gnostic savior, teacher of ethics, Stoic sage, resurrected deity who defeated death, Son of God, Jewish Messiah spurned by Jews, irreverent divine man- child, willowy effeminate sufferer, hypermasculine vindicator, vanguard of the Crusaders, apocalyptic avenger, liberator of slaves, and queer icon. Sometimes these understandings of Jesus have been explicitly contradictory: defender of capitalism &amp; neoliberalism vs protector of the marginalized and forgotten. One could argue that Jesus is among the most widely (re)imagined, pliable, and repurposed figures in recorded history. This course will examine the numerous ways in which people in the ancient Mediterranean and people in the modern West have imagined and shaped Jesus in theology, visual art, and modern film. The class will begin in antiquity, as we examine the earliest depictions of Jesus, in texts and in visual art. We will read numerous ancient gospels, many of them noncanonical. The course will then consider depictions of Jesus in the writings of early Church Fathers and later portrayals of Jesus in the Middle Ages. The second half of the course will look at Jesus from the 19th to 21st centuries. We will explore Jesus as the defender of slave holders and as liberator of slaves, Jesus as feminist and Jesus as patriarch, Jesus as bastion of conservative politics and Jesus as radical revolutionary. The goal of the class is to develop an understanding of the myriad ways in which Jesus has been crafted, described, portrayed, and utilized over the centuries. This understanding necessitates an awareness for the cultural and historical context for such portrayals. Such an interest also entails an awareness of the political and social interests of those who represent Jesus in any particular manner. The course aims to help students develop critical approaches to historical figures and religious entities and to better understand how heroes, saviors, and de",Undergraduate,Jennifer Eyl,,,,,From Jesus to Yeezus,2022
21823,AA-277557-21,"Civic Studies is an interdisciplinary field of study that focuses on critical reflection, ethical thinking, and action for social change. People who think and act together to improve society must address problems of collective action (how to get members to work together) and deliberation (how to reason together about contested values). They must understand how power is organized and how it operates within and between societies. They must grapple with social conflict, violence, and other obstacles to peaceful cooperation. When tensions arise within a group, people face questions of justice and fairness, and they must confront questions about appropriate relationships to outsiders of all types. This introductory course explores ethical, political, and theological frameworks for understanding how people can and should organize themselves to improve societies. Readings are drawn from philosophy and political theory, political science, economics, the history of social movements, and other disciplines. This course provides theoretical grounding for Civic Studies majors and for other students interested in social change.",Undergraduate,Erin Kelly,,,,,Introduction to Civic Studies,2022
21824,AA-277557-21,"""I'm sorry"" are words we've all heard and said. This class will give you the opportunity to investigate exactly what that phrase can mean and the power it holds. Through interdisciplinary perspectives, this course will examine amend-making processes with a primary focus on ""the apology"". We will investigate why people choose to offer or withhold an apology and the factors that complicate these decisions. Together, we will analyze contemporary apologies and non-apologies. Research from several fields including psychology, sociology, philosophy and legal studies have shown us that an apology can be used both as an instrument to repair harm and as a tool to minimize consequences. The latter part of the course will focus on the apology as a process of rebalancing and restoring justice including an examination of political and legal apologies.   Course Objectives:  •Explore and critically analyze major theoretical approaches to understanding harm, forgiveness, and making amends •Understand the social, cultural and historical forces that shape the apology process  •Integrate perspectives from multiple fields to create your own framework for evaluating an apology  •Identify the historical and cultural connections between political apologies and ideologies of justice, truth and power •Enjoy the learning process through discussion and collaboration with your classmates",Undergraduate,Quinn Phillips,,,,,Thinking About Justice 1: Examining the Apology,2022
21825,AA-277557-21,"This Civic Studies course will enable students to foster a deeper understanding of the challenges of administering and achieving justice in a democratic society. Thinking About Justice 2: Law and the War in Drugs takes as its case studies the historical policies developed in relation to the cocaine and opioid epidemics. A multifaceted examination of these events fosters student understanding of their historical complexities and by extension all historical moments, cultivating a capacity for critical inquiry. Students will study historical philosophies of justice, contemporary jurisprudence, accompanied with literature, and will ultimately formulate not only their own philosophy of justice but also informed ideas about its enactment and administration. The required readings include samples from Case Law that will enable students to better understand the science and application of the law without addressing individual student experiences of cases. This course will NOT provide a forum for students to address personal legal situations. Students will write and present orally, applying their philosophy to the themes and course materials.",Undergraduate,"Aaron Bray, Hilary Binda",,,,,Thinking About Justice 2: Law and the War in Drugs,2022
21826,AA-277557-21,"Literatures of Justice (LoJ) is an upper-level 3-credit course that encourages students to engage with the idea of justice and the practices that borrow its name as we learn about the US criminal legal system through a multidisciplinary lens that includes historical analysis, sociology, literature, and personal narrative – those published and those shared by class members. This course examines the carceral system through the eyes of scholars and critics, many of whom are people with lived experience of incarceration. Any study of the prison system must center histories of racism and racial segregation, as well as the many voices that challenge the status quo in U.S. ""criminal justice."" By studying the use of incarceration specifically in the United States and by incorporating experts on incarceration as students in this course, LoJ aims to break down the carceral logics that have led to the imprisonment of over 2 million people currently in our nation, the country with the highest rate of incarceration and highest number of incarcerated people in the world. The historically recent rise of prisons in the U.S. is examined in this course in light of 1.) its central relationship to America's founding ideals emerging from European Enlightenment thought as well as 2.) the institutions of U.S. slavery, racial segregation, economic inequity, and white supremacy. Simultaneously in this class that utilizes an intersectional approach, we will ask how the carceral system polices norms related to gender and sexuality and whether current definitions of gender itself rely on a carceral logic. As part of a wider abolitionist educational and activist project, this course will, perhaps most significantly, enable students to explore and enact new ways of relating to one another and thus new ways of understanding and repairing harm.",Undergraduate,Hilary Binda,,,,,Literatures of Justice,2021
21827,AA-277557-21,"""In God we Trust,"" ""One Nation Under God,"" ""God Bless America,"": phrases like these alert us to the on-going influence of religion in American public life. This course explores the role of religion in shaping American civic engagement and political activity from the 17th century to the present, aiming to put contemporary events into broader historical context. Key topics and themes include: the relationship between church and state in the colonial period; faith and the founders; religion and social activism in the antebellum era; religion, race and civil rights; religious ""outsiders"" and American politics; spirituality and social protest in the 20th century; the rise of the religious right; religion and American politics post-9/11; and the 2016 presidential election.",Undergraduate,Heather Curtis,,,,,Religion and Politics in U.S. History - modified,2021
21848,PW-264086-19,"On April 28, 2022 Christine Griffiths, cataloguer, prepared and offered a one-hour seminar focused upon organic materials in Winterthur's jewelry collections. The objects were contextualized in global historic practices for working human hair and in organics materials trade. This was foregrounded by a session covering animal organic materials in the previous week offered by conservator Lara Kaplan.",Graduate,Christine Griffiths,,,,,Organic Jewelry Session for Winterthur Connoisseurship course,2022
21896,AV-279594-21,"In order to facilitate community discussions about Tim O'Brien's The Things They Carried, faculty at USU led by the Bringing War Home Project's two PIs, developed a book club kit. This includes the attached documents: a list of discussion questions; a guide to further resources on the Vietnam War, and a series of writing prompts for participants.",General Public,"Cannon, Molly, Grayzel, Susan, Brown, Clayton, Funda, Evelyn, Crawford, Dustin, Holt, Kerri, Grieve, Victoria",,,,,Bringing War Home: Things They Carried Book Discussion Kit,2021
21928,PG-280947-21,"""Archival Quests"" integrates the study of fiction and poetry embodying the idea of the archive with hands-on exploration of practical and ethical questions involved in archival work. We will organize, explore, research, and publicize parts of Cornell's archival record pertaining to literary history (broadly defined). Through a field trip to the University of Iowa Special Collections, we will be introduced to principles and decision-making in shaping the Science Fiction and Popular Culture collections; we will explore some fascinating publications from these collections,  practice describing them and developing a research agenda to shed light on the records.  Part literary seminar, part archival work in literary history and the  history of the book, part guided individualized research, part workshop in editing and e-publishing, ""Archival Quests"" will culminate in a set of publications and a class exhibition publicizing personal story-telling, short fiction, and/or poetry by creative writers and artists whose work has been archived by Cornell College.",Undergraduate,Kirilka (Katy) Stavreva,http://https://moodle.cornellcollege.edu/course/view.php?id=6032,"This is the Moodle course page for the course. It includes the syllabus, course schedule, assignment descriptions, and other details for students enrolled in the course. A Cornell College login is required.",http://https://moodle.cornellcollege.edu/fetch/index.php?file=ad78717b5ff9df1423453c7333b0f5b15f0355fd&amp;filename=ENG+7-273+Archival+Quests+Syllabus.pdf&amp;mime=application%2Fpdf,This is the publicly-available syllabus for the course.,ENG 273: Archival Quests,2022
21955,GI-278350-21,"Text Panels: Artists' Quotes and Big Questions. Mia provided quotes and questions to invite visitor response and engagement in and with the exhibition. Eighty percent of survey respondents at Mia reported that they used the questions, with over 70% reporting that the questions contributed positively or somewhat positively to their experience. Ninety-one percent of the survey respondents at Mia reported that they used the Artist's quotes, with more than 80% reporting they contributed positively positively or somewhat positively to their experience.",General Public,"Robert Cozzolino, PhD",https://new.artsmia.org/exhibition/supernatural-america-the-paranormal-in-american-art,Exhibition website,,,Exhibition Text Panels,2021
21970,GI-278338-21,"Hannah Park invited the Spencer team working on the reinstallation project to challenge her students with a ‘problem' that the students could ideate solutions for via the design thinking process. SMA Curator Cassandra Mesick Braun worked with Park and her students to develop an engaging, game-based survey for visitors to assess the reinstalled collection galleries. This collaboration between Park and the Museum gave students the opportunity to have educational experiences grounded in real-world applications of humanistic research.",Undergraduate,"Cassandra Mesick Braun, Hannah Park",,,,,Design Thinking &amp; Research Methods (Department of Design),2021
21996,CHA-268774-20,"The Boston Athenæum has the great privilege and responsibility of stewarding two photograph albums that belonged to abolitionist and anti-slavery activist Harriet Bell Hayden. This learning guide is an invitation to connect with, reflect on, learn from, be inspired by, and find meaning in those albums.   Paper Conservator Tatiana Cole restored the albums that were used as the basis of this learning guide.",K - 12,"Tatiana Cole, Hannah Weisman",https://www.bostonathenaeum.org/sites/default/files/pdf/athenaeum learning guide digital.pdf,A link to the learning guide (PDF).,https://cdm.bostonathenaeum.org/digital/collection/p16057coll52,A link to a description of the conserved album.,A Learning Guide for the Harriet Hayden Albums,2022
22000,CHA-268843-20,"The library hosted a classroom event for history students on February 8th and 10th, where virtual reality systems showcased relevant 3d immersive experiences during Black History Month. College history instructor, Jason Kelly, brought his classes and used the library main floor for the showcase during class periods. The software showcased was ""Traveling While Black,"" which teaches civil rights and segregation history to students.",Undergraduate,Jason Kelly,http://https://library.holmescc.edu/mcmorrough-library-neh-grant-resources/,,,,Traveling While Black,2022
22001,AKA-279432-21,"The COVID-19 pandemic, and the SARS-CoV-2 virus that has caused it, have raised several important questions. How have people around the world experienced this pandemic? What have been the most effective ways to respond and why? How have these responses taken into account inequalities among individuals and societies? What role do human interactions with animals play in creating pandemics? Can we stop the next pandemic from happening?",Undergraduate,Michitake Aso,,,http://https://www.albany.edu/news-center/news/2021-5-questions-faculty-michitake-aso,,Not Even Past,2021
22002,AKA-279432-21,"When does history begin? This course explores the question by looking at the War on Terror — a topic whose beginning is far easier to date than its ending. After considering the geopolitics of the late twentieth century, we'll study the tumultuous presidencies of George W. Bush, Barack Obama, and Donald Trump, and emerge with interdisciplinary understanding the recent past.  Along the way, students will gain a foundational understanding of what it means to frame and explore a contemporary issue through a historical lens. We'll talk about the importance of evidence-based argumentation and the dangers that arise when historical knowledge is abused for political reasons. By the end of the semester, students will possess a better understanding of the real-world role that historians play outside the classroom.",Undergraduate,Ryan Irwin,,,http://https://www.albany.edu/news-center/news/2022-5-questions-faculty-ryan-irwin,,Not Even Past,2022
22027,AKA-279458-21,Curriculum for new academic minor in Rural Experience,Undergraduate,"Amanda Page, Territa Poole",,,,,Rural Experience Secondary Emphasis,2022
22113,AKA-279429-21,"Course description: Focuses on how scholars, pundits, citizens, and policymakers think about food on local, national, and global scales. Explores various ways of producing, distributing, and consuming food and how they are implicated in specific organizations of power and possibility. Examines how food, and the discourses surrounding food, help structure understandings of a variety of issues, such as identity, property, labor, gender, race, responsibility, and death.",Undergraduate,"Bikrum Gill, Courtney Thomas",,,,,Food Politics,2022
22114,AKA-279429-21,Course Description: A course in food writing and food media.,Undergraduate,"Derek Mueller, Matthew Vollmer",,,,,Food Writing,2022
22115,AKA-279429-21,"Course Description: Introduces students to food as a method of studying scientific principles and development of society.  Integrates the understanding of the chemistry, biology and physics of food with the advancements in and the cost to human civilization due to food production.  Demonstrates the scientific principles using food preparation experiences.",Undergraduate,Herbert Bruce,,,,,From Raw to Burnt: Exploring Science &amp; Society Through Food,2022
22116,AKA-279429-21,"Course Description Examines American Indian worldviews and human-Nature relationships within the context of a dominant non-Indigenous society, through land-based learning. Introduces and contrasts Traditional Ecological Knowledge (TEK) and Scientific Ecological Knowledge (SEK). Encourages the equitable inclusion of Indigenous peoples' practices in the human and environmental sustainability of our collective future, with attention to global Indigenous struggles for justice. Offers opportunity for student engagement in hands-on foraging, seed saving, cultivation, and projects around food sovereignty, food security, and revitalization of traditional foodways, in collaboration with local Native communities.",Undergraduate,Mae Hey,,,,,Indigenous Foodways,2022
22117,AKA-279429-21,"Course Description Introduction to the field of food studies, which examines the way food functions in culture and society. Examines how people use food to make meanings (through art, architecture, history, and ethics), what systems and structures (law, policies, social norms) shape our food access and preferences, and how the physical properties of food (chemical, geographic, nutritional, ecological) matter. Students will learn from a wide range of individuals who engage with food across different areas",Undergraduate,Anna Zeide,,,,,Introduction to Food Studies,2022
22118,AKA-279429-21,"Course Description Exploration of the evolution and alterations of food and cuisines throughout Asian history. Examination of the economic, geographical, political, philosophical/religious, and social underpinnings of food in premodern Asian societies; influence of the Columbian Exchange of Asian and global cuisines; Euro-American imperialism's impact on food and society in Asia and in the European and American metropoles; emergence of national cuisines in Asia; and Asian food in the post-colonial diaspora.",Undergraduate,"Peter Schmitthenner, Helen Schneider",,,,,Tofu to Tikka: Food in Asian History,2022
22119,AKA-279429-21,"Course Description: This course explores the relationship between race, racism, and food in the US. Specifically, this course tackles how Blackness shapes experiences of food and eating, health, farming, gentrification, and more in the US",Undergraduate,Letisha Brown,,,,,"Black Food in the US: Race, Racism, and Food Studies",2022
22125,AV-279607-21,"A thematic collection of humanities sources that explore the African-American experience of war. The collection is broken into three sections: patriotism, racism, and homecoming.",Graduate,Eric Hodges,https://drive.google.com/file/d/1DTLkh0vLF2LBz1g4EvyIyBS1upyV2R1o/view?usp=sharing,Google Drive folder,,,Project Illuminate: Sharing the Story,2022
22135,AKB-279457-21,Syllabus for the first research team course in the CODES sequence,Undergraduate,Jessica DeSpain,https://iris.siue.edu/codes/instructors/curriculum-resources/syllabi/,Page containing all syllabi on the CODES resource website,,,Code 120 Research Team I,2021
22136,AKB-279457-21,"Syllabus for the writing, oral communication, and critical thinking course in the CODES sequence",Undergraduate,Jessica Despain,https://iris.siue.edu/codes/instructors/curriculum-resources/syllabi/,Page containing all syllabi on the CODES resource website,,,CODE 121 Transdisciplinary Communication,2021
22137,AKB-279457-21,Syllabus for the second research team in the CODES Sequence,Undergraduate,Jessica DeSpain,https://iris.siue.edu/codes/instructors/curriculum-resources/syllabi/,Page containing all syllabi on the CODES resource website,,,CODE122 Research Team II,2021
22138,AKB-279457-21,Syllabus for the social science ethics and qualitative research course in the CODES sequence,Undergraduate,Jen Cline,https://iris.siue.edu/codes/instructors/curriculum-resources/syllabi/,Page containing all syllabi on the CODES resource website,,,CODE123: Research and Systems Thinking,2021
22139,AKB-279457-21,Syllabus for the environmental and civically engaged science course in the CODES sequence,Undergraduate,Maurina Auranda,https://iris.siue.edu/codes/instructors/curriculum-resources/syllabi/,Page containing all syllabi on the CODES resource website,,,CODE220 Community Engagement with Science,2021
22140,AKB-279457-21,Syllabus for the final research team course the CODES sequence,Undergraduate,Jessica DeSpain,https://iris.siue.edu/codes/instructors/curriculum-resources/syllabi/,Page containing all syllabi on the CODES resource website,,,CODE 221: Research Team III,2021
22141,AKB-279457-21,Syllabus for the CODES culminating summer research experience,K - 12,Jessica DeSpain,https://iris.siue.edu/codes/instructors/curriculum-resources/syllabi/,Page containing all syllabi on the CODES resource website,,,CODE 320 Digital Collaborations,2021
22142,AKB-279457-21,Syllabus for the one-credit career preparation courses in CODE Scholars' senior year,K - 12,Jessica DeSpain,https://iris.siue.edu/codes/instructors/curriculum-resources/syllabi/,Page containing all syllabi on the CODES resource website,,,CODE 420: CODES Capstone,2021
22151,HB-273677-21,"[This course was created for undergraduate students at UPRM for Spring semester in 2021, following the start date of the award period. Students were instructed on methods of categorizing different styles of bilingualism].  At present I am away from my main computer with the course syllabus, but once I have found it I will upload the description here.",Undergraduate,Katherine Morales,https://www.uprm.edu/english/ingl-4998-supervised-research/,,,,INGL 4998 Independent Supervised Research,2021
22164,CHA-268768-20,"An online toolkit for teachers (grades 5-12) about Holocaust education. This document follows the Missouri learning standards for Holocaust education. This toolkit prepares teachers for a visit to the St. Louis Kaplan Feldman Holocaust Museum. Topics covered include European Jewish life before the Holocaust, the history of antisemitism, the rise of Nazism, the start of WWII, the Final Solution (mass murders of Jews), concentration camps, Jewish life after the war, Nazi collaborators, resisters, liberators, victims, survivors and choiceless choices, and survivor testimonies.",K - 12,"Turnkey Education, Inc.",http://stlholocaustmuseum.org/,This is the website for the St. Louis Kaplan Feldman Holocaust Museum. The toolkit will be available online for free in late 2022.,,,St. Louis Kaplan Feldman Holocaust Museum Educator Guide,2022
22181,PW-264086-19,"A one-hour hands-on seminar focused on the materials, techniques, and design of hairwork jewelry in the Winterthur Museum collection.",Graduate,Christine Griffiths,https://www.winterthurprogram.udel.edu/,"The primary website for the Winterthur Program in American Material Culture, a graduate degree offered jointly by Winterthur and the University of Delaware.",,,Introduction to Organic Jewelry Materials and Ornamental Hairwork,2022
22183,PW-264086-19,"In 2018 Winterthur Museum, Garden &amp; Library was awarded an NEH grant to catalog ""overlooked organic"" objects in the collection through physical identification and analytical research. This project focused on cataloging a group of objects with a high standard ofaccuracy, acquiring information through visual and scientific analysis, research, and expert consultation. Where visual identification was inconclusive, peptide mass fingerprinting (PMF) provided a species identification, to varying degrees of certainty, based upon existing reference tables. The grant allowed the museum to invest in the equipment required to prepare samples for PMF, while MALDI-ToF analysis is conducted at the University of Delaware's Mass Spectrometry Facility. While working on PMF analysis with infrequent or one-off users of the technique (art conservation students, material culture students, museum cataloguers), Winterthur scientists started looking into more user-friendly ways to cross-reference MALDI-ToF data of collagen markers to known, open-source collagen marker reference lists. The tool known as the ""Wild Kingdom Helper"" was developed to suggest possible species identifications with a certainty factor, drawing from known collagen markers for a  range of species.Users input calibrated MALDI-ToF data (m/z and intensity) into the Excel-based tool. Wild Kingdom Helper then finds collagen and keratin markers from the list and determines whether the sample is deamidated or not. The input data is compared to all m/z values in a table of species. The closest match, high or low, for each m/z is reported. Acceptance of these is based on a user defined tolerance. A list of possible species (listed from best to worst match) is then outputted, alongside the certainty factor: percentage of total markers found. The table of species is open ended for additional entries. The tool is currently still in development but has been used successfully to corroborate results from manual cross-referencing of",Graduate,"Mike Szelewski, Rosie Grayburn, Catherine Matsen",,Mass Spectrometry and Chromatography User’s Group,,,Wild Kingdom: An Excel-based Tool for Species Identification Using MALDI-ToF data,2022
22200,AKB-279445-21,"Transdisciplinary Feminist Research Methods was an introductory course to feminist methodological approaches to research. It was designed for graduate students across academic disciplines who are developing research projects that address social justice issues. In this course, students learned feminist research methods that were developed by scholars, literary writers, artists, and community activists to address a range of problems from systemic racism to gender discrimination to labor exploitation. Students used multimedia texts to explore transdisciplinary approaches to research through film, maps, oral interviews, videos, books, and articles. A portion of the course was dedicated to researching injustices in TWU's own ""backyard."" Specifically, they engaged in archival and community research to explore the removal of Quakertown, a thriving African American community who lived across the street from present day TWU.",Graduate,Danielle Phillips-Cunningham,,,,,Transdisciplinary Feminist Research Methods,2022
22227,PW-264086-19,The Scientific Research &amp; Analysis Laboratory (SRAL) hosted a full day internship for a student from the Charter School of Wilmington. The day focused on Peptide Mass Fingerprinting analysis used in support of this grant project's work.,K - 12,Dr. Rosie Grayburn,https://charterschool.org/junior-research/,"The website for the Charter School of Wilmington, Delaware.",,,Junior Researcher,2022
22260,AKA-279356-21,"This is a syllabus for a new course, ART2040 Disease and Illness in Western Art, created for the new Medical and Health Humanities minor at Johnson &amp; Wales University. This course explores the constantly evolving relationship between art and medicine. In particular, students explore the various ways in which the body, disease and illness have been depicted and understood in Western societies both past and present. Students will analyze visual art in historical and cultural context and examine how constructs of religion, gender, sex, race and ethnicity have influenced representations of the body and processes of suffering and healing. The syllabus will be uploaded to the Supplementary Materials section of this report.",Undergraduate,"Maureen Farrell, Joe Delaney, Ann Kordas",,,,,Syllabus for ART2040 Disease and Illness in Western Art,2022
22261,AKA-279356-21,"This is a syllabus for a new course, HIST3500 History of Health and Medicine in the Western World, created for the new Medical and Health Humanities minor at Johnson &amp; Wales University. This course studies the history of health and medicine in the Western world. It examines how scientific, religious and cultural ideas regarding health and wellness have changed over time and traces the development of the institutional framework of healthcare in the West. The course also investigates how ideas regarding sex, gender, race, ethnicity and class have influenced cultural understandings of illness and the effect of these ideas on medical treatment and access to healthcare for women, people of color and the poor. The syllabus will be uploaded to the Supplementary Materials section of this report.",Undergraduate,"Ann Kordas, Samantha Rosenthal, Dorothy Abram",,,,,Syllabus for HIST3500 History of Health and Medicine in the Western World,2022
22262,AKA-279356-21,"This is a syllabus for a new course, ILS2135 Health, Healing, and the Humanities, created for the new minor in the Medical and Health Humanities minor at Johnson &amp; Wales University. This course acquaints students with the medical humanities. Students will learn how studying the humanities contributes to an understanding of issues related to health and illness. In this course students are introduced to the study of disease, disability, healthcare and wellness through the lenses of history, religion, philosophy and the arts. The syllabus will be uploaded to the Supplementary Materials section of this report.",Undergraduate,"Ann Kordas, Dorothy Abram, Samantha Rosenthal",,,,,"This is a syllabus for ILS2135 Health, Healing, and the Humanities",2022
22263,AKA-279356-21,"This is a syllabus for a new course, ILS 2145 Imagining the Human Body: Technology Past, Present, and Future, created for the new Medical and Health Humanities minor at Johnson &amp; Wales University. This course examines the scientific, spiritual, cultural and intellectual meanings of technological innovations and interventions involving the human body. Students will explore a variety of technological interventions, study their scientific roots, examine their historical development, discuss their philosophical implications, and analyze how these interventions have been depicted in popular culture. The syllabus will be uploaded to the Supplementary Materials section of this report.",Undergraduate,"Ken Schneyer, Samantha Rosenthal, Nicole Urban, Jonathan Harris, Ann Kordas",,,,,"This is a syllabus for ILS2145 Imagining the Human Body: Technology Past, Present, and Future",2022
22264,AKA-279356-21,"This is a syllabus for a new course, LIT2415 Disease in Film and Literature, created for a new Medical and Health Humanities minor at Johnson &amp; Wales University. This course focuses on the intersection between disease and the arts, exploring how literature and film reflect and shape our understanding of the human condition through illness as well as the constantly evolving relationship between patient and healer. Students will examine how issues of race, culture, gender and class are represented in text and film, both historical and otherwise, in narratives of illness and treatment. Students will also consider to what extent classic and contemporary narratives construct and deconstruct the boundaries of empathy and compassion. The syllabus will be uploaded to the Supplementary Materials section of this report.",Undergraduate,"Maureen Farrell, Desiree Schuler, Johanna Church, Colleen Less, Geraldine Wagner",,,,,This is a syllabus for LIT2415 Disease in Film and Literature.,2022
