23840,ZRE-283698-22,"James Ogilvie is the most important early American celebrity you've never heard of. As a performer and public speaker, he wowed American audiences with his grace and eloquence, allowing him to travel to virtually every corner of the United States before 1820. And yet after his death, he was forgotten. This talk examines the period he spent in Kentucky, giving lectures and serving with the Kentucky militia during the War of 1812. Based on her new book, The Strange Genius of Mr. O: The World of the United States' First Forgotten Celebrity (2021), the author speaks about how collections at the Filson and other Kentucky archives allowed her to flesh out this remarkable story.   Carolyn Eastman is a professor of history at Virginia Commonwealth University. Her research focuses on the cultural and intellectual history of early America and the Atlantic world, political culture, gender, and the history of print, oral, and visual media. She is the author of the prizewinning A Nation of Speechifiers: Making an American Public after the Revolution (Chicago, 2009), and is currently a National Endowment for the Humanities fellow at the New-York Historical Society.",Carolyn Eastman,04/14/2022,Virtual,https://www.youtube.com/watch?v=9q6iSySvSmc,Recording of lecture: A Celebrity in Kentucky during the War of 1812 by Carolyn Eastman,,,A Celebrity in Kentucky during the War of 1812
23841,ZRE-283698-22,"Most Americans today would not think of their local church as a site for arbitration and would probably be hesitant to bring their property disputes, moral failings, or personal squabbles to their kin and neighbors for judgment. But from the Revolutionary Era through the mid-nineteenth century, many Protestants imbued local churches with immense authority. Through their ritual practice of discipline, churches insisted that brethren refrain from suing each other before ""infidels"" at local courts and claimed jurisdiction over a range of disputes: not only moral issues such as swearing, drunkenness, and adultery but also matters more typically considered to be under the purview of common law and courts of equity, including disputes over trespass, land, probate, slave warranty, and theft.    In?Law in American Meetinghouses, Jeffrey Thomas Perry explores the ways that ordinary Americans—Black and white, enslaved and free—understood and created law in their local communities, uncovering a vibrant marketplace of authority in which church meetinghouses played a central role in maintaining their neighborhoods' social peace. Churches were once prominent sites for the creation of local law and in this period were a primary arena in which civil and religious authority collided and shaped one another. When church discipline failed, the wronged parties often pushed back, and their responses highlight the various forces that ultimately hindered that venue's ability to effectively arbitrate disputes between members. Relying primarily on a deep reading of church records and civil case files, Perry examines how legal transformations, an expanding market economy, and religious controversy led churchgoers to reimagine their congregations' authority. By the 1830s, unable to resolve doctrinal quibbles within the fellowship, church factions turned to state courts to secure control over their meetinghouses, often demanding that judges wade into messy ecclesiastical disputes.",Jeffrey Thomas Perry,05/24/2022,Filson Historical Society and Virtual,https://www.youtube.com/watch?v=FaAhOpG6Bq4,"Recording of lecture: Law in American Meetinghouses: Church Discipline and Civil Authority in Kentucky, 1780-1845 by Jeffrey Thomas Perry",,,"Law in American Meetinghouses: Church Discipline and Civil Authority in Kentucky, 1780-1845"
23842,ZRE-283698-22,"Co-Authors Dan Patterson and Clinton Terry will be hosting an eye-opening presentation on their publication Surveying In Early America. The event will begin with an author lecture/presentation and will be followed by a Q &amp; A section for anyone to ask questions directly to the authors.  Dan Patterson is a photographer, graphic designer, and filmmaker. He has published over 40 books, mostly about aviation history. Clinton Terry teaches American History and Liberal Studies at Mercer University in Georgia.","Daniel L. Patterson, Clint Terry",06/09/2022,Filson Historical Society and Virtual,https://www.youtube.com/watch?v=n S2MXm8lVA,Recording of lecture: Surveying in Early America by Daniel L. Patterson and Clint Terry,,,Surveying in Early America
23843,ZRE-283698-22,"What do the Filson's collections reveal about the women who lived in the First American West? Maureen Lane, Curator of Museum Collections will share some of the manuscripts and artifacts that document the lives of women who colonized Kentucky. As part of a National Endowment for the Humanities grant, the Filson is reimagining a 2002 project originally funded by the Library of Congress. No longer accessible, The First American West: The Ohio River Valley, 1750-1820 digitized historical material including maps, books, manuscripts, and artifacts which documented the lives of entrepreneurs, landowners, women, Indigenous, and the enslaved from the Colonial to Early Republic. The reboot of the project will include additional documents and artifacts not included in the previous iteration and will feature material representing previously excluded groups. The project will be publicly accessible online.      Maureen Lane has an M.A. in American Studies with a focus on American Art and Material Cultural from Penn State University. She also has an M.A. in Museum Studies from Johns Hopkins University. Her interests include women's history, American textiles, and American art. She is inventorying, researching, and cataloging the Filson's museum collection and working toward making the museum collection accessible online. She is part of the First American West project team.",Maureen Lane,08/05/2022,Filson Historical Society and Virtual,https://www.youtube.com/watch?v=b0ua5SzZ6nU,Recording of lecture: Women in the First American West by Maureen Lane,,,Women in the First American West
23844,ZRE-283698-22,"The Filson's NEH-funded First American West project uses the power of its members and supporters to provide greater access to its early Kentucky collections than ever before. Large-scale volunteer transcription, ""crowdsourcing,"" is an exciting way for students, researchers, and learners of all ages to participate in archival and historical work. Join the Filson's Patrick Lewis and our partners at FromThePage, Sara Brumfield and Ben Brumfield, to discuss the Filson's crowdsourcing effort and the successes and challenges of other FromThePage projects. This program is presented through the generous support of the National Endowment for the Humanities and its Sustaining the Humanities through the American Rescue Plan initiative.    Sara Brumfield is a software engineer and entrepreneur. She co-founded FromThePage, a crowdsourced transcription platform that allows institutions to share documents for transcription.? Prior to founding FromThePage, she spent 17 years as a software engineer with IBM, inventing or co-inventing eight patents.? She has a BA in Computer Science and the Study of Women and Gender from Rice University.   Ben Brumfield is a partner at Brumfield Labs, a software consultancy specializing in crowdsourcing and digital editions.? In 2005, he began developing one of the first web-based manuscript transcription systems.? Released as the open-source tool FromThePage, it has since been used by libraries, museums, and universities to transcribe literary drafts, military diaries, herpetology field notes, and punk rock fanzines.? He has written and presented on crowdsourced manuscript transcription for over a decade.??He received a B.A. in Computer Science and Linguistics from Rice University. Patrick A. Lewis is the Director of Collections and Research at the Filson Historical Society.","Sara Brumfield, Ben Brumfield, Patrick Lewis",11/01/2022,Virtual,https://www.youtube.com/watch?v=9WdLjndnfFQ,"Recording of lecture: Crowdsourcing Early America?by Sara Brumfield, Ben Brumfield, and Patrick Lewis",,,Crowdsourcing Early America
23848,RA-50108-12,"As the imperial ideology of Ottomanism and modern discourses of citizenship spread, so did the understanding of laziness as a social disease that the 'Ottoman nation' needed to eradicate. Inventing Laziness asks what we can learn about Ottoman history over the long nineteenth-century by looking closely into the contested and shifting boundaries of the laziness - productivity binary. Hafez explores how 'laziness' can be used to understand emerging civic culture and its exclusionary practices in the Ottoman Empire.  A polyphonic involvement of moralists, intellectuals, polemicists, novelists, bureaucrats, and, to an extent, the public reveals the complexities and ambiguities of this multifaceted cultural transformation. Using a wide variety of sources, Hafez's book explores the sustained anxiety about productivity that generated numerous reforms as well as new understandings of morality, subjectivity, citizenship, and nationhood among the Ottomans.",Melis Hafez,01/31/2023,"online and in person, at ARIT Istanbul",https://aritweb.org/wp-content/uploads/2023/01/Hafez-Inventing-Laziness.pdf,event announcement,,,"Book talk on ""Inventing Laziness"""
23850,RA-228605-15,"Among the treasures in the monastery of Studenica in Serbia is a large silk hanging, woven for the Ottoman Sultan Bayezid I (r. 1389-1402). It is the earliest known Ottoman textile and is among the earliest works of Ottoman art of any sort. Although it is very well reserved, its initial production remains mysterious, as do its trajectories in the fifteenth century and later. This talk combines an overview of the silk's historical context with a discussion of technology and material and makes a brief foray into its later life in Studenica and elsewhere.",Amanda Phillips,03/29/2023,"ARIT Istanbul, online and in person",https://aritweb.org/wp-content/uploads/2023/03/Amanda-Phillips-AISEES-ARIT.pdf,event announcement,,,The Studenica Silk (ca. 1400):  Object and Interpretation
23855,RA-278159-21,"Dr. Sharpe offers a cultural history of Anatolian Rock, a genre of popular music combining Turkish folk music with European and North American rock 'n' roll. In the 1960s and 1970s, musicians like Cem Karaca and Selda Bagcan brought together traditional lyrics and melodies from the Anatolian countryside with modern instruments like electric guitars, bass, drum kit, and synthesizers. The presentation situates the music within the history of 1960s social movements in Turkey and the global youth countercultures of the period. It discusses the historical and social dynamics linking Anatolia to the cities and peasants to students, the influence of rural musical traditions on youth culture, the influence of the official ideology of peasantism in the creation of Anatolian Rock, and cold war-era dynamics of American cultural influence.",Kenan Behzat Sharpe,11/29/2022,"Department of Political Science, Bilkent University, Ankara",https://pols.bilkent.edu.tr/index.php/pols-talks,event announcement,,,"Anatolian Rock,’ 60s Politics, and Youth Counterculture"
23856,RA-278159-21,"Dr. Sharpe offers a cultural history of Anatolian Rock, a genre of popular music combining Turkish folk music with European and North American rock 'n' roll. In the 1960s and 1970s, musicians like Cem Karaca and Selda Bagcan brought together traditional lyrics and melodies from the Anatolian countryside with modern instruments like electric guitars, bass, drum kit, and synthesizers. The presentation situates the music within the history of 1960s social movements in Turkey and the global youth countercultures of the period. It discusses the historical and social dynamics linking Anatolia to the cities and peasants to students, the influence of rural musical traditions on youth culture, the influence of the official ideology of peasantism in the creation of Anatolian Rock, and cold war-era dynamics of American cultural influence. The talk discusses the historical roots, musical underpinnings, and political implications of Anadolu Rock, as well as the reasons for its ongoing appeal.",Kenan Behzat Sharpe,12/12/2022,"ARIT Istanbul, online and in person",https://aritweb.org/wp-content/uploads/2022/12/Sharpe-Anadolu-Rock.pdf,event announcement,https://www.youtube.com/watch?v=PlQ7qRj13KM,"link to YouTube video, article, and playlist",Anatolian Rock and 1960s Social Movements in Turkey:  Between the Countryside and the World
23864,AA-284524-22,"The public lecture discusses the layered materiality of the 19th-century cookbook page and its ability to both highlight and mask the politics of labor and race in the kitchen. Blankenship will explore the cookbook as both a personal archive and a space to negotiate authority between author and servant, and demonstrate the effectiveness of a layered digital approach to working with the 19th-century cookbook as well as the possibilities for deepening our understanding of social stratifications in the kitchen.",Avery Blankenship,10/12/2023,Framinghm State University,,,,,"The Bites that Matter: Digital Archives, Race, and the 19th-Century Cookbook Page"
23865,FEL-273875-21,This lecture provided an overview of how digital storytelling holds promise as a means for class- and race-subjugated communities to publicly counter long-standing official narratives about them and their community.,Christopher Mele,09/26/22,Swarthmore College,,,,,Preservation of Local Knowledge and Social Justice
23866,FEL-273875-21,"This presentation provided an overview of how traditional urban studies scholarship often takes a ‘top-down' approach, examining how urban politicians, developers, and other powerful stakeholders deploy discourses, such as those involving race, to legitimize urban renewal and other forms of urban change, and how digital storytelling holds potential to undo this.",Christopher Mele,02/09/22,University of Southern Mississippi,,,,,Race as a Construct in Urban Political Economy
23867,FEL-273875-21,"This presentation asks how digital storytelling may be conceived as resistance to racialized narratives of deindustrialization, suburbanization and gentrification by pairing ‘authoritative' (academic) discourses with the impressions, memories and artefacts of residents who experience urban change first-hand.",Christopher Mele,01/31/22,Swarthmore College,,,,,Resisting Racialization from Outside: The Importance of Community-based Representation
23898,RA-259286-18,"This talk focuses on how Ottomans talked about books in the fifteenth and sixteenth centuries. The Ottoman Empire was a heavily manuscript-oriented society and the imperial administration left behind an immense paper trial. Yet, while many manuscripts circulated in Ottoman lands since the fourteenth century, access to books was not always easy. Ottoman scholars often learned about books not by reading them but by talking about them. Hearsay allowed for the transmission of knowledge around the material text, usually by reporting on the contents of a book that a scholar did not have access to, but that was somehow relevant to what he was writing. Through the analysis of biographical dictionaries and other literary works of the fifteenth and sixteenth centuries, I show that there were forms of communication other than written texts that predetermined what was put into writing, and that they might not have existed in opposition to each other, as in the dichotomy between oral and written, but indeed depended on each other. In other words, I will argue that texts and information were expected to occur in the performance of both the written text and oral communication, between the formal register and the informal interaction, and that oral communication had an important impact in how people remembered texts.",Oscar Aguirre-Mandujano,03/13/2023,University of Pennsylvania Workshop in the History of Material Texts,https://pennmaterialtexts.org/about/events/,event announcement,https://pennmaterialtexts.org/homepage,workshop home page,"Metaphors, Conjectures, and Opinions:  Talking about Books in Early Modern Ottoman Texts"
23901,FA-251827-17,"Until recently, most scholars have studied U.S. colonialism in the Philippines mainly from an American perspective. This session will offer ideas to develop inclusive curricula that considers experiences and perspectives from individuals who – due to their colonial status, class, race, gender, and health conditions, among other factors – were, and still are, most vulnerable to the effects of public health interventions in colonial and modern contexts.",Febe Pamonag,3/3/2023,"Metea Valley High School, Aurora, IL",https://www.dupagecountysocialstudies.org/,DuPage County Social Studies Conference Program,,,Filipino Experiences and Perspectives on U.S. Colonialism in the Philippines
23902,FA-251827-17,This presentation focuses on Filipino women who were isolated in the Culion leprosarium during the early twentieth century.,Febe Pamonag,3/29/2023,Western Illinois University,https://www.wiu.edu/wiucalendar/index.sphp?id=35937,Women Who Tell Their Own Stories: Western Illinois University Department of History Women's History Month Panel,,,Culion Women Tell Their Own Stories
23905,ZH-252947-17,"First generation college students often face a multitude of academic, social, and economic barriers to success in higher education. This is especially true when these students lack rich relationships with their peers and instructors or confidence in their academic abilities. With the generous support from a National Endowment for the Humanities Access Grant and the Kalamazoo Promise, our team of instructors and peer mentors ran a Bridge Year Program (2018-2021) designed to provide material, academic, and socio-emotional support to a small group of first-generation college students during their first year at Western Michigan University. I will briefly reflect on the successes and failures of this program and also suggest possible ways that institutions of higher education might create supportive, relationship-rich educational experiences for all students. I then hope to facilitate a meaningful conversation with faculty and staff about effective teaching and mentorship that promote first generation college student success.","Dini Metro-Roland, Professor of Educational Studies, Western Michigan University",05/09/2023,"Malmö University, Malmö Sweden",,,,,A Conversation about First-Generation College Students: Reflections on a Bridge Year Program and the Promise of a Relationship-Rich University Education
23907,RA-264466-19,"In 1910, Syrian novelist Niqula al-Haddad published and Arabic translation of American author Ignatius Donnelly's 1890 speculative dystopia Caesar's Column: A Tale of the Twentieth Century in Cairo. The novel tells the story of a disastrous global workers' revolution that takes place in New York in 1988. My talk will use this work to explore different ways of thinking about the objects and ends of comparative method in relation to the literary archive. I'm especially interested in how scalar inquiry allows us to connect ‘incommensurable' geographies and temporalities in ways that plot flexible and productive relationships between literary texts and the histories in which they are embedded.",Samah Selim,04/07/2023,University of Chicago,,,,,A Tale of Two Cities: The Scales of Literary History and the End of Comparison
23908,RA-264466-19,"In 1910, Syrian novelist Niqula al-Haddad published and Arabic translation of American author Ignatius Donnelly's 1890 speculative dystopia Caesar's Column: A Tale of the Twentieth Century in Cairo. The novel tells the story of a disastrous global workers' revolution that takes place in New York in 1988. My talk will use this work to explore different ways of thinking about the objects and ends of comparative method in relation to the literary archive. I'm especially interested in how scalar inquiry allows us to connect ‘incommensurable' geographies and temporalities in ways that plot flexible and productive relationships between literary texts and the histories in which they are embedded.",Samah Selim,03/07/2023,University of Houston,,,,,A Tale of Two Cities: The Scales of Literary History and the End of Comparison
23915,RJ-269493-19,"""Archaeological Survey and Regional Approaches to the Study of Aegean Landscapes: A Conversation with Jack L. Davis &amp; Alex R. Knodell."" Methods in the Archaeology of Greece Webinar Series, Episode 1, American School of Classical Studies at Athens, 10 September 2020 (with Jack L. Davis).","Jack L. Davis, Alex Knodell",09/10/2020,American School of Classical Studies at Athens via Zoom,,,,,Archaeological Survey and Regional Approaches to the Study of Aegean Landscapes: A Conversation with Jack L. Davis &amp; Alex R. Knodell
23957,RA-254182-17,"This lecture discussed the role of scientific images in the process of collaborative knowledge making – particularly around the formation of early scientific societies. Relationships between scientists and image-makers were particularly explore, and the images were considered in the context of historiographic debates around epistemic images.",Katherine Reinhart,12/20/2022,"Université de Neuchâtel, Neuchatel Switzerland",https://www.unine.ch/files/live/sites/iham/files/shared/01 Accueil/Affiche conf Katie Reinhart.pdf,webpage announcement for Public Lecture,,,The Role of Scientific Images in Collaborative Knowledge Making
24005,PW-269341-20,"MHS Historian's Forum featuring a round table discussion about the Pejepscot Proprietors, one of the largest companies of elite land speculators that played an outsized role in colonizing the lands in what became the State of Maine in 1820. In the early eighteenth century, a handful of wealthy Boston families acquired the deed to a tract of land encompassing much of the state. The original proprietors and their descendants spent the next century luring colonists onto company towns to in order to improve the value of their claim. At the same time, the proprietors struggled to convince Indigenous Wabanakis, rival land companies, and even many of their own colonists to conform to their vision for mid-Maine.  In their quest to amass a fortune from their enterprise, the Pejepscot Proprietors left a rich trove of documents now held in the Maine Historical Society. Historians and other scholars from a wide range of disciplines have since made use of this collection to learn more about not only the proprietors themselves, but also Wabanaki people and colonists from all backgrounds.","Maine Historical Society, Ian Saxine (Bridgewater State Univ.), Darren Ranco (Penobscot) (Univ. of Maine), Sara Damiano (Texas State University), Alexandra Montgomery (Mount Vernon), Michael Blaakman (Princeton University)",08/20/2021,"Online, via Zoom.",https://www.youtube.com/watch?v=-griMgAVNWA,MHS Historian’s Forum: Investing in Empire: The Pejepscot Proprietors and their World via Maine Historical Society's YouTube channel.,,,MHS Historian’s Forum: Investing in Empire: The Pejepscot Proprietors and their World
24006,PW-269341-20,"For generations, the Ulster Scots were a people on the move. From their home in the Scottish Lowlands, these Presbyterians ventured first to Ulster, and then across the Atlantic, where they carved out lives in Britain's North American colonies, including what became the state of Maine. By the American Revolution, 200,000 Ulster Scots had crossed the sea. In North America, the Ulster Scots had a profound influence in shaping the culture and politics of the British colonies and their borderlands. Their story is one of rich contrasts. This special Historian's Forum features a conversation with two eminent historians of the Ulster Scots experience in Early America. Host Ian Saxine (MHS Coordinator, Historian's Forum) speaks with Patrick Griffin (University of Notre Dame) and T.H. Breen (University of Vermont) about the Ulster Scots migrations, with a particular focus on what brought them to Maine and New England, and what their experiences can tell us about religion, community, war, empire, and globalization in the colonial era. This is part of a program series for the MHS Beyond Borders project.","Maine Historical Society, Ian Saxine (Bridgewater State Univ.), T.H. Breen (University of Vermont), Patrick Griffin (University of Notre Dame)",08/18/2021,"Online, via Zoom",https://www.youtube.com/watch?v=c888KXK358w,Online via Maine Historical Society's YouTube channel.,,,MHS Historian’s Forum: Ulster Scots Migrations in Early America
24007,AB-269212-20,"Presentation on Music History, in particular cajun music, and various DH projects which explore it.",Jessica Dauterive,10/22/2022,Grambling Hall Auditorium,,,,,Sound Bytes: Music History in the Digital Humanities
24016,AE-264000-19,This was a public presentation for the Historical Society of Harford County about the Harford Civil Rights Project.,James Karmel,10/8/2022,"Historical Society of Harford County, Bel Air, Maryland",,,,,Harford Civil Rights Project (HCRP):
24017,AE-264000-19,"This was a community presentation for the NAACP, Harford chapter at the Bulle Rock community",James Karmel,2/1/2022,"Havre de Grace, Maryland",,,,,"""What is the Harford Civil Rights Project? (HCRP)"""
24018,AE-264000-19,This was a public presentation to the Harford Community College Board of Trustees.,James Karmel,8/2/2022,"Harford Community College, Bel Air, Maryland",,,,,Harford Civil Rights Project
24019,ZPP-283402-22,"Part food memoir, part sociological investigation, Tastes Like War is a hybrid text about a daughter's search through intimate and global history for the roots of her mother's schizophrenia.",Grace M. Cho,07/11/2022,"The Mount, Edith Wharton's Home",https://www.edithwharton.org/prerecorded/2022-summer-lecture-by-grace-m-cho/,Link to access the recording of the lecture.,,,2022 Summer Lecture by Grace M. Cho
24021,ZPP-283402-22,"Victoria Kastner‘s new biography—featuring over 150 archival images and full-color photographs printed throughout—introduces Julia Morgan as a pioneering architect and a captivating individual. This compelling biography draws on interviews, letters, and Morgan's diaries, including never-before-seen reflections on faith, art, and her life experiences. Morgan's friendship with Hearst, her passion for California's landscape, her struggles with familial dementia, and her devotion to architecture reveal her to have been a singularly brilliant and determined artist.",Victoria Kastner,07/18/2022,"The Mount, Edith Wharton's Home",https://www.edithwharton.org/prerecorded/2022-summer-lecture-with/,Link to access the lecture.,,,2022 Summer Lecture with Victoria Kastner
24023,ZPP-283402-22,"It was a wrong turn that changed everything. When Luma Mufleh—a Muslim, gay, refugee woman from hyper-conservative Jordan—stumbled upon a pick-up game of soccer in Clarkston, Georgia, something compelled her to join. The players, 11- and 12-year-olds from Liberia, Afghanistan, and Sudan, soon welcomed her as coach of their ragtag but fiercely competitive group. Drawn into their lives, Mufleh learned that few of her players, all local public school students, could read a single word. She asks, ""Where was the America that took me in? That protected me? How can I get these kids to that America?""   Learning America traces the story of how Mufleh grew a group of kids into a soccer team and then into a nationally acclaimed network of schools for refugee children.",Luma Mufleh,07/25/2022,"The Mount, Edith Wharton's Home",https://www.edithwharton.org/prerecorded/lecture/2022-summer-lecture-with-luma-mufleh/,Link to access lecture recording.,,,2022 Summer Lecture with Luma Mufleh
24025,ZPP-283402-22,"""I became another statistic of NYC mayor Michael Bloomberg's infamous stop-and-frisk policing, later deemed unconstitutional by [a] US District Court judge…At the time, I was a tenured associate professor of English at a state university in Connecticut, a married homeowner, and a father…I sued the city for racial discrimination and police misconduct, winning a modest settlement…The next time I was arrested, I was not so lucky. Nor was I guiltless.""  So begins Indian American poet, editor, translator, and professor Ravi Shankar's much anticipated memoir, Correctional.",Dr. Ravi Shankar,08/01/2022,"The Mount, Edith Wharton's Home",https://www.edithwharton.org/prerecorded/2022-summer-lecture-with-dr-ravi-shankar/,Link to access lecture recording.,,,2022 Summer Lecture with Dr. Ravi Shankar
24026,ZPP-283402-22,"In Scientific Americans, Susan Branson explores the place of science and technology in American efforts to achieve cultural independence from Europe and America's nation building in the early republic and antebellum eras. This engaging tour of scientific education and practices among ordinary citizens charts the development of nationalism and national identity alongside roads, rails, and machines.",Susan Branson,08/08/2023,"The Mount, Edith Wharton's Home",https://www.edithwharton.org/prerecorded/lecture/2022-summer-lecture-with-susan-branson/,Link to access lecture recording.,,,2022 Summer Lecture with Susan Branson
24027,ZPP-283402-22,"For nearly two decades, W. E. B. Du Bois attempted to write what he believed would be the definitive history of the African American experience in World War I. In this lecture, Chad Williams explores Du Bois's complex relationship with the history and legacy of World War I and what it reveals about the struggle for democracy, racial justice and peace in the 20th century.",Chad Williams,08/15/2022,"The Mount, Edith Wharton's Home",https://www.edithwharton.org/prerecorded/lecture/2022-summer-lecture-with-chad-williams/,Link to access lecture recording.,,,2022 Summer Lecture with Chad Williams
24028,ZPP-283402-22,"Ann McCutchan‘s The Life She Wished to Live paints a lively portrait of Marjorie Kinnan Rawlings and the Florida landscape and people that inspired her.  Rawlings was a tough, passionate, and independent woman who refused the early-twentieth-century conventions of her upbringing. Determined to forge a literary career beyond those limitations, she found her voice in the remote hardscrabble life of Cross Creek, Florida. Between hunting alligator and managing an orange grove, Rawlings employed her sensitive eye, sharp ear for dialogue, and philosophical spirit to bring to life an unknown corner of America in vivid, tender detail?a feat that earned her the Pulitzer Prize in 1938.",Ann McCutchan,08/22/2022,"The Mount, Edith Wharton's Home",https://www.edithwharton.org/prerecorded/lecture/2022-summer-lecture-with-ann-mccutchan/,Link to access lecture recording.,,,2022 Summer Lecture with Ann McCutchan
24029,ZPP-283402-22,"In this ""masterpiece of discernment and insight"" (The New York Times Book Review), acclaimed biographer Kati Marton sets out to pierce the mystery of Angela Merkel's unlikely ascent. With unparalleled access to the chancellor's inner circle and a trove of records only recently come to light, she uncovers the unique political genius and secret to Merkel's success. No modern leader so ably confronted Russian aggression, enacted daring social policies, and calmly unified an entire continent in an era with countries becoming more divided. Merkel cleverly outmaneuvered strongmen like Putin and Trump and weathered surprisingly complicated relationships with allies like Obama and Macron.",Kati Marton,08/29/2022,"The Mount, Edith Wharton's Home",https://www.edithwharton.org/prerecorded/lecture/2022-summer-lecture-with-kati-marton/,Link to access lecture recording.,,,2022 Summer Lecture with Kati Marton
24030,ZPP-283402-22,"In January 2022, we celebrated Edith Wharton's birthday commemorating her literary legacy. Screenwriter/director Vanya Rose joined us to discuss her film WOMAN IN CAR, inspired by Wharton's 1912 novel, The Reef.",Vanya Rose,01/08/2022,Online,https://www.edithwharton.org/prerecorded/beyond-the-writing-of-fiction-with-vanya-rose/,Link to access discussion recording.,,,Beyond the Writing of Fiction with Vanya Rose
24031,ZPP-283402-22,"In celebration of Black History Month, Dr. Rebecca Hall, a historian, granddaughter of slaves, and a woman haunted by the legacy of slavery, joined the program to discuss the inspiration and making of her book, Wake. The accepted history of slave revolts tells her that enslaved women took a back seat. But she feels the need to look deeper. Her journey takes her through old court records, slave ship captain's logs, crumbling correspondence, and even the forensic evidence from the bones of enslaved women from the ""negro burying ground"" uncovered in Manhattan. She finds women warriors everywhere. Using in-depth archival research and the measured use of historical imagination, Dr. Hall brings to life the women who fought for freedom during the Middle Passage and the women who led slave revolts in Colonial New York.",Dr. Rebecca Hall,02/24/2022,online,https://www.edithwharton.org/prerecorded/beyond-the-writing-of-fiction-with-dr-rebecca-hall/,Link to access discussion recording.,,,Beyond the Writing of Fiction with Dr. Rebecca Hall
24032,ZPP-283402-22,"We were joined for Women's History month with author Annabel Abbs discussing Windswept: Walking the Paths of Trailblazing Women–a beautifully written mediation on connection with the outdoors through the simple act of walking. Her footsteps follow Georgia O'Keefe, Nan Shepherd, Gwen John, Daphne du Maurier, and Simone de Beauvoir.",Annabel Abbs,03/22/2022,Online,https://www.edithwharton.org/prerecorded/beyond-the-writing-of-fiction-with-annabel-abbs/,Link to access discussion recording.,,,Beyond the Writing of Fiction with Annabel Abbs
24033,ZPP-283402-22,"In April, our craft installment focused on Ars Poetica. We were joined by our panelists Arda Collins and Darrel Alejandro Holnes–about the elusive and inspired craft of poetry writing.","Darrel Alejandro Holnes, Adra Collins",04/12/2022,Online,https://www.edithwharton.org/prerecorded/non-fiction/beyond-the-writing-of-fiction-series-with-adra-collins-darrel-alejandro-holnes-with-courtney-maum/,Link to access discussion recording.,,,Beyond the Writing of Fiction with Adra Collins &amp; Darrel Alejandro Holnes
24034,ZPP-283402-22,"We concluded our virtual craft series, with moderator/author Courtney Maum, in May–short story month–with the writer, translator, and cultural critic Fernando Sdrigotti who writes in Spanish and English. His most recent collection, Jolts, was longlisted for the Edge Hill Short Story Prize.",Fernando Sdrigotti,05/25/2022,Online,https://www.edithwharton.org/prerecorded/non-fiction/beyond-the-writing-of-fiction-with-fernando-sdrigotti/,Link to access discussion recording.,,,Beyond the Writing of Fiction with Fernando Sdrigotti
24035,ZPP-283402-22,"In this conversation, The Mount's Director of Interpretation Anne Schuyler, Librarian Nynke Dorhout, and Research Assistant Nick Hudson lead a thought-provoking exploration of Wharton's library, focusing on the authors that inspired her. From her childhood books on Greek mythology and Dante to well-worn volumes of Shakespeare and Emerson, these are the authors she called the ""great awakeners.""  They survey not only what the books tell us about her intellectual development,  but also how they continued to influence her throughout her career.",Anne Schuyler,02/03/2022,Online,https://www.edithwharton.org/prerecorded/library-conversations-whartons-awakeners/,Link to access lecture recording.,,,Library Conversations: Wharton's Awakeners
24036,ZPP-283402-22,"All her life, Edith Wharton felt what she called a ""deep joy of communion with the earth,"" from her youthful country rambles to an obsessive love of gardening in later life.  In this session, led by The Mount's Director of Interpretation Anne Schuyler, and Librarian Nynke Dorhout, survey works in Wharton's library devoted to the natural world, from her many gardening books to works on astronomy and science. Wharton's markings give a glimpse of her garden aesthetic as well as the practical concerns of a country gardener.",Anne Schuyler,04/07/2022,Online,https://vimeo.com/698416952/a995663a67,Link to access lecture recording.,,,Library Conversations: The Natural World
24037,ZPP-283402-22,"In this conversation, The Mount's director of interpretation, Anne Schuyler, and librarian, Nynke Dorhout, are joined by special guest Sheila Liming, author of What a Library Means to a Woman and the scholar responsible for digitizing Wharton's library. They explore some of the more unusual books in the collection, ones that show her interest in non-European traditions and perhaps the quirkier aspects of her intellectual curiosity.","Sheila Liming, Anne Schuyler",03/03/2022,Online,https://vimeo.com/684505960/391639e4bb,Link to access discussion recording.,,,Library Conversations: Surprises
24038,ZPP-283402-22,"Director of Interpretation Anne Schuyler provides context for and leads a discussion of The Gods Arrive (1932), sequel to Hudson River Bracketed (1929).",Anne Schuyler,03/17/2022,Online,https://vimeo.com/690321336/97dd07e685,Link to access discussion recording.,,,Library Conversations: The Gods Arrive
24039,ZPP-283402-22,"Director of Interpretation, Anne Schuyler, provides context and leads discussion of Wharton's novel The Glimpses of the Moon (1922).",Anne Schuyler,02/17/2022,Online,https://vimeo.com/679343249/e18aa06064,Link to access discussion recording.,,,Library Conversations: The Glimpses of The Moon
24041,ZPP-283402-22,"Historians Richard Guy Wilson and Paul Miller discuss the works and impact of The Mount's primary architect, Francis L.V. Hoppin, whose photo albums have been acquired by The Mount.","Paul Miller, Richard Guy Wilson",08/12/2022,"The Mount, Edith Wharton's Home",https://vimeo.com/753150141/dcfa9eb08a,Link to access lecture recording.,,,Rediscovering Frank Hoppin
