18355,FS-267176-19,"This book chapter explores racial violence present in the recent Brazilian film BACURAU (Dirs. Kleber Mendonça filho and Juliano Dornelles) through the political, right-wing, dictatorship of Brazil and its legacy.",,Gonzalo Aguiar Malosetti,"Violencia, memoria, y resistencia en el cine, la literatura y el performance latinoamericanos de los siglos XX y XXI",,,,,Iberoamericana-Vervuert,,,“A Place Where Death Is Too Real: Racial Subaltern Subjects and Right-Wing Killing Fantasies in Kleber Mendonça Filho’s and Juliano Dornelles’s Bacurau”,2021
18445,RA-234931-16,Not available.,,Brent S. Sirota,Converting Europe: British Protestant Missions in the Seventeenth through the Nineteenth Centuries,"Simone Maghenzani, Stefano Villani",,,,Routledge,,,"The London Jews’ Society and the Roots of Premillennialism, 1809-1829",2020
18446,RA-234931-16,Not available.,,Brent S. Sirota,A Companion to American Religious History,Benjamin E. Park,,,,Routledge,,,"Ecclesiology and the Varieties of Romanticism in American Christianity, 1825-1850",2021
18447,HAA-263850-19,"Today's digital libraries consist of much more than simple 2D images of manuscript pages or paintings. Advanced imaging techniques – 3D modeling, spectral photography, and volumetric x-ray, for example – can be applied to all types of cultural objects and can be combined to create complex digital representations comprising many disparate parts. In addition, emergent technologies like virtual unwrapping and artificial intelligence (AI) make it possible to create ""born digital"" versions of unseen features, such as text and brush strokes, that are ""hidden"" by damage and therefore lack verifiable analog counterparts. Thus, the need for transparent metadata that describes and depicts the set of algorithmic steps and file combinations used to create such complicated digital representations is crucial. At EduceLab, we create various types of complex digital objects, from virtually unwrapped manuscripts that rely on machine learning tools to create born-digital versions of unseen text, to 3D models that consist of 2D photos, multi- and hyperspectral images, drawings, and 3D meshes. In exploring ways to document the digital provenance chain for these complicated digital representations and then support the dissemination of the metadata in a clear, concise, and organized way, we settled on the use of the Metadata En-coding Transmission Standard (METS). This paper outlines our design to exploit the flexibility and comprehensiveness of METS, particularly its behaviorSec, to meet emerging digital provenance metadata needs.",,"Christy Chapman, C. S. Parker, W. Brent Seales, Stephen Parsons","Metadata and Semantic Research [SUBTITLE : 14th Research Conference, MTSR 2020, Madrid, Spain, December 2–4, 2020, Revised Selected Papers]]","Manolis Garoufallou, María-Antonia Ovalle-Perandones",978-3-030-7190,,,Springer Nature,,,Using METS to Express Digital Provenance for Complex Digital Objects,2020
18719,FT-59814-12,"This is a chapter of my book in progress, now titled Moving Memory, but previously titled (when awarded the Summer Grant): Holocaust Dances: Representations of the Holocaust in Contemporary Dance. The chapter (draft) is 80 pages. ABSTRACT: How has contemporary dance theater staged survivor testimony? How might such works embody trauma and the complexities of survival? How might these dances bridge the distance between past and present, history and art, survivors and their pasts and audiences in the present? This chapter focuses on three full-evening pieces that engage with the testimony of specific Jewish, female survivors: Joseph Mills and Ballet Austin's Light: The Holocaust and Humanity Project (2005), based on the life of Naomi Warren (1920–2016), a Polish Jew who survived Auschwitz-Birkenau, Ravensbruck, and Bergen-Belsen; Bill T. Jones and the Bill T. Jones/Arnie Zane Company's Analogy: Dora/Tramontane (2015), set to the oral history he conducted with Dora Werzberg Amelan (1920–2020), a French Jew of Polish descent who survived the war working for the Jewish underground in French transit camps; and Szabo and The Symptom's Sea Lavender and the Euphoria of Being (2016), which provided Fahidi (b. 1925), a Hungarian-Jewish survivor of Auschwitz-Birkenau and Allendorf (Buchenwald), with a platform to tell her own story. Each work had disparate goals, utilized their source materials differently, and are aesthetically and choreographically distinct.  However, all three are examples of what I term ""testimony dance,"" dance performances that are based on the oral histories of survivors and utilize a variety of corporeal, visual, choreographic, sonic, and textual means to mobilize testimony, memory, and history.",,Rebecca Rossen,Moving Memory: Holocaust Representation in Contemporary Dance (book in progress; new title),N/A/,N/A,,,N/A,,,"Dancing Testimony, Choreographing Survival",2020
18721,FT-270411-20,"I wrote a chapter from my book in progress. This chapter focuses on three full-evening pieces that engage with the testimony of specific Jewish, female survivors: Joseph Mills and Ballet Austin's Light: The Holocaust and Humanity Project (2005), based on the life of Naomi Warren (1920–2016), a Polish Jew who survived Auschwitz-Birkenau, Ravensbruck, and Bergen-Belsen; Bill T. Jones and the Bill T. Jones/Arnie Zane Company's Analogy: Dora/Tramontane (2015), set to the oral history he conducted with Dora Werzberg Amelan (1920–2020), a French Jew of Polish descent who survived the war working for the Jewish underground in French transit camps; and Szabo and The Symptom's Sea Lavender and the Euphoria of Being (2016), which provided Fahidi (b. 1925), a Hungarian-Jewish survivor of Auschwitz-Birkenau and Allendorf (Buchenwald), with a platform to tell her own story. Notably, none of these choreographers are Jewish, but staging testimony required each of them to delve deeply into their subjects' histories while thinking carefully about what they, their art, and their companies could do with and for these stories. Light/The Holocaust and Humanity Project, Analogy: Dora/Tramontane, and Sea Lavender and the Euphoria of Being are unique in their use of dance as a forum for responding to and conveying witness testimony, delving into the depths of each survivor's trauma, while at the same time, underscoring the complexities (hope, ambivalence, responsibility) that comes with continuing to live. Each work had disparate goals, utilized their source materials differently, and are aesthetically and choreographically distinct.  However, all three are examples of what I term testimony dance, dance performances that are based on the oral histories of survivors and utilize a variety of corporeal, visual, choreographic, sonic, and textual means to mobilize testimony, memory, and history.",,Rebecca Rossen,Holocaust Dances: Representations of the Holocaust in Contemporary Dance (in progress),N/A,N/A,,,N/A,,,"""Dancing Testimony/Choreographing Survival""",2020
18743,ZH-252976-17,"In this edited volume thought leaders in the museum field contemplate the field's struggles with diversity, equity, accessibility, and inclusion. For the first time, these watershed essays, keynote addresses, and data are gathered in one resource, so we can learn from recent history and build on these leaders' work in the next decade.",Print and ebook,Andrea Barnwell Brownlee,"Diversity, Equity, Accessibility, &amp; Inclusion in Museums","Johnnetta B. Cole, Ph.D., Laura Lott, Frances Grant",,http://www.worldcat.org/title/diversity-equity-accessibility-and-inclusion-in-museums/oclc/1118987462?referer=di&amp;ht=edition,,Rowman &amp; Littlefield,,,Pipeline is a Verb: Field Notes on the Spelman College Curatorial Studies Pilot Program,2019
18769,RA-269814-20,"What does an understanding of Jewish history contribute to the study of the Mediterranean, and what can Mediterranean studies contribute to our knowledge of Jewish history? Jews and the Mediterranean considers the historical potency and uniqueness of what happens when Sephardi, Mizrahi, and Ashkenazi Jews meet in the Mediterranean region. By focusing on the specificity of the Jewish experience, the essays gathered in this volume emphasize human agency and culture over the length of Mediterranean history. This collection draws attention to what made Jewish people distinctive and warns against facile notions of Mediterranean connectivity, diversity, fluidity, and hybridity, presenting a new assessment of the Jewish experience in the Mediterranean.",Purchase,"Matthias B. Lehmann, Jessica Marglin",Jews and the Mediterranean,"Matthias B. Lehmann, Jessica M. Marglin",9780253047939,https://iupress.org/9780253047984/jews-and-the-mediterranean/,Link to book on publisher website,University of Indiana Press,,,"Introduction: Jewish History in the Mediterranean, the Mediterranean in Jewish History",2020
18793,RA-259260-18,"The Routledge Companion to Italian Fascist Architecture investigates what has become of the architectural and urban projects of Italian fascism, how sites have been transformed or adapted and what constitutes the meaning of these buildings and cities today. The essays include a rich array of new arguments by both senior and early career scholars from Italy and beyond. They examine the reception of fascist architecture through studies of destruction and adaptation, debates over reuse, artistic interventions and even routine daily practices, which may slowly alter collective understandings of such places. Paolo Portoghesi sheds light on the subject from his internal perspective, while Harald Bodenschatz situates Italy among period totalitarian authorities and their symbols across Europe. Section editors frame, synthesize and moderate essays that explore fascism's afterlife; how the physical legacy of the regime has been altered and preserved and what it means now. This critical history of interpretations of fascist-era architecture and urban projects broadens our understanding of the relationships among politics, identity, memory and place.",,"Fuller, Mia",The Routledge Companion to Italian Fascist Architecture: Reception and Legacy,"Zeier Pilat, Stephanie, Jones, Kay Bea",9780367348519,https://www.routledge.com/The-Routledge-Companion-to-Italian-Fascist-Architecture-Reception-and-Legacy/Jones-Pilat/p/book/9780367348519,publisher's website,Routledge,,,Figures and Frameworks,2020
18794,RA-259260-18,"The Routledge Companion to Italian Fascist Architecture investigates what has become of the architectural and urban projects of Italian fascism, how sites have been transformed or adapted and what constitutes the meaning of these buildings and cities today. The essays include a rich array of new arguments by both senior and early career scholars from Italy and beyond. They examine the reception of fascist architecture through studies of destruction and adaptation, debates over reuse, artistic interventions and even routine daily practices, which may slowly alter collective understandings of such places. Paolo Portoghesi sheds light on the subject from his internal perspective, while Harald Bodenschatz situates Italy among period totalitarian authorities and their symbols across Europe. Section editors frame, synthesize and moderate essays that explore fascism's afterlife; how the physical legacy of the regime has been altered and preserved and what it means now. This critical history of interpretations of fascist-era architecture and urban projects broadens our understanding of the relationships among politics, identity, memory and place.",,"Fuller, Mia",The Routledge Companion to Italian Fascist Architecture: Reception and Legacy,"Zeier Pilat, Stephanie, Jones, Kay Bea",9780367348519,https://www.routledge.com/The-Routledge-Companion-to-Italian-Fascist-Architecture-Reception-and-Legacy/Jones-Pilat/p/book/9780367348519,publisher's website,Routledge,,,Urban Designs for Rural Settlers: Paradoxical Civic Identity in the Pontine Marshes,2020
18795,RA-259260-18,"A Moving Border: Alpine Cartographies of Climate Change builds upon the Italian Limes project by Studio Folder, which was devised in 2014 to survey the fluctuations of the boundary line across the Alps in real time. The book charts the effects of climate change on geopolitical understandings of border and the cartographic methods used to represent them. Locating the Italian condition alongside a longer political history of boundary making, the book brings together critical essays, visualizations, and unpublished documents from state archives. By examining the nexus of nationalism and cartography, A Moving Border details how borders are both material and imagined, and the ways global warming challenges Western conceptions of territory. Even more, it provides a blueprint for spatial intervention in a world where ecological processes are bound to dominate geopolitical affairs.",,"Fuller, Mia",A Moving Border: Alpine Cartographies of Climate Change,"Ferrari, Marco, Pasqual, Elisa, Bagnato, Andrea",9781941332450,https://cup.columbia.edu/book/a-moving-border/9781941332450,publisher's website,Columbia Books on Architecture and the City,,,Laying Claim: Mia Fuller on Italy’s Internal and External Colonies,2019
18796,RA-259260-18,"This volume centres around a day in December 1974 in San Costantino Albanese, and the photographic and pictorial traces it left behind. The documents presented here – four photographs of Carlo Levi dining and socialising in the company of local politicians and members of the community, and of a mural by Levi painted that evening – are stored, respectively, in the private collection which is the result of Nicola Scaldaferri's research and on a wall in the former Pro Loco of San Costantino Albanese. San Costantino Albanese is a small town in a remote mountainous area of Basilicata called Val Sarmento. It was settled during the sixteenth century by a community of Albanian refugees known as Arbëreshë, as a result of the Ottoman invasion of the Balkans. The community, like that of its neighbour San Paolo Albanese, is part of the Italo-Albanian Byzantine Catholic church and an early-modern form of the Albanian language is spoken in both villages. It becomes clear, through the essays in this volume, that four photographs from a private collection and a mural can generate a multitude of reflections that go beyond the time, place and people depicted in them.",,"Fuller, Mia",Carlo Levi a San Costantino Albanese. Archivi della Basilicata [Volume 2],"Siravo, Chiara C., Grima, Joseph, Filipponi, Achille",9788899385675,https://www.humboldtbooks.com/en/book/carlo-levi-a-san-costantino-albanese-archivi-della-basilicata-volume-2,publisher's website,Humboldt Books,,,Levi’s Authority and the Italian South / L’autorità di Levi e l’Italia del sud,2019
18798,RA-259260-18,"This Handbook produces a stereoscopic view of Chaucer's works. Juxtaposing chapters by Middle English scholars with chapters by specialists in other fields – Latin and vernacular literature, philosophy, theology, and history of science – it offers a new perspective that uses the works of Chaucer to look out upon the wider world. Clusters of essays that place Chaucer's works in ""the Mediterranean Frame"" and ""the European Frame"" are bracketed by groupings on ""Biography and Circumstances of Daily Life"" and ""The Chaucerian Afterlife,"" while a cluster on ""Christian Doctrine and Religious Heterodoxy"" foregrounds the role of confessional identities in the emergence of Middle English literary authority. The Handbook's scope addresses the claim of universality that is often implicit in the study of Chaucer's works. Chapters on anti-Judaism in the Canterbury Tales and on Hebrew literature reveal what has been suppressed or elided in the construction of English literary history, while studying the Arabic sources and analogues of the frame tale tradition reveals the patterns of circulation that lie behind the early modern emergence of national literatures. Chapters on French, Italian, and Latin literature address the linguistic context of late fourteenth-century Europe, while chapters on philosophy, history of science, and theology spur on new areas of development within Chaucer studies. Pushing at the disciplinary boundaries of Chaucer Studies, this Handbook maps out how we might develop our field with greater awareness of the interconnected world of the fourteenth century, and the increasingly interconnected – and divided – world we inhabit today.",,"Rust, Martha",The Oxford Handbook of Chaucer,"Conklin Akbari, Suzanne, Simpson, James",9780199582655,https://global.oup.com/academic/product/the-oxford-handbook-of-chaucer-9780199582655?cc=us&amp;lang=en&amp;,publisher's website,Oxford University Press,,,The Role of the Scribe: Genius and Guide,2020
18800,RA-228627-15,Cave and Worship in Ancient Greece brings together a series of stimulating chapters contributing to the archaeology and our modern understanding of the character and importance of cave sanctuaries in the first millennium BCE Mediterranean.,,Jorge Bravo III,Cave and Worship in Ancient Greece: New Approaches to Landscape and Ritual,"Stella Katsarou, Alexander Nagel",9780367859169,https://www.routledge.com/Cave-and-Worship-in-Ancient-Greece-New-Approaches-to-Landscape-and-Ritual/Katsarou-Nagel/p/book/9780367859169,Editor Webpage,Routledge,,,"The Cave of Pan at Marathon, Attica: New evidence for the performance of cult in the historic era",2021
18802,RA-228627-15,"The numerous rescue excavations conducted in Athens and Attica by the Archaeological Service during and after the major construction projects of the 2004 Olympic Games brought to light significant new prehistoric finds which have transformed our understanding of the region in prehistory. However, despite their importance, the new discoveries had remained mostly unnoticed by the international community, as the results were scattered in various publications, and no synthesis was ever attempted. The goal of the 2015 international conference Athens and Attica in Prehistory, which was organized by the American School of Classical Studies at Athens, the University of Athens (Department of Archaeology and History of Art), the Museum of Cycladic Art and the Ephorate of Antiquites of East Attica (Hellenic Ministry of Culture) was to gather scholars working in the region and present for the first time a survey of Attic prehistory which would include the most recent discoveries and integrate over a century of scholarship. The 668- page conference proceedings include over 66 papers in Greek and English with sections dedicated to topography, the palaeo-environment, the Neolithic, the Chalcolithic transition, the Early Bronze Age, the Middle and Late Bronze Age, as well as the contacts between Attica and its neighbouring regions. A series of new detailed maps, derived from an exhaustive GIS-related database, provide the most up to date topographical and archaeological survey of Prehistoric Attica. Athens and Attica in Prehistory provides the most complete overview of the region from the Neolithic to the end of the Late Bronze Age. Its importance goes beyond the field of Aegean prehistory, as it paves the way for a new understanding of Attica in the Early Iron Age and indirectly throws new light on the origins of what will later become the polis of the Athenians.",,"Alex Knodell, Sylvian Fachard","?thens and Attica in Prehistory: Proceedings of the International Conference, Athens, 27–31 May 2015","Nikolas Papadimitriou, James C. Wright, Sylvian Fachard, Naya Polychronakou-Sgouritsa, Eleni Andrikou",9781789696721,http://www.archaeopress.com/ArchaeopressShop/Public/displayProductDetail.asp?id=%7B93ECC346-92AD-477F-AAA9-13FB4063B424%7D,Publisher website,Archaeopress,,,Out of Attica: Modeling Mobility in the Mycenaean Period,2020
18805,RA-228627-15,"The numerous rescue excavations conducted in Athens and Attica by the Archaeological Service during and after the major construction projects of the 2004 Olympic Games brought to light significant new prehistoric finds which have transformed our understanding of the region in prehistory. However, despite their importance, the new discoveries had remained mostly unnoticed by the international community, as the results were scattered in various publications, and no synthesis was ever attempted. The goal of the 2015 international conference Athens and Attica in Prehistory, which was organized by the American School of Classical Studies at Athens, the University of Athens (Department of Archaeology and History of Art), the Museum of Cycladic Art and the Ephorate of Antiquites of East Attica (Hellenic Ministry of Culture) was to gather scholars working in the region and present for the first time a survey of Attic prehistory which would include the most recent discoveries and integrate over a century of scholarship. The 668- page conference proceedings include over 66 papers in Greek and English with sections dedicated to topography, the palaeo-environment, the Neolithic, the Chalcolithic transition, the Early Bronze Age, the Middle and Late Bronze Age, as well as the contacts between Attica and its neighbouring regions. A series of new detailed maps, derived from an exhaustive GIS-related database, provide the most up to date topographical and archaeological survey of Prehistoric Attica. Athens and Attica in Prehistory provides the most complete overview of the region from the Neolithic to the end of the Late Bronze Age. Its importance goes beyond the field of Aegean prehistory, as it paves the way for a new understanding of Attica in the Early Iron Age and indirectly throws new light on the origins of what will later become the polis of the Athenians.",,"Alex Knodell, K. Pavlopoulos, D. Vandarakis, S. Fachard, V. Kapsimalis","?thens and Attica in Prehistory: Proceedings of the International Conference, Athens, 27–31 May 2015","N. Papadimitriou, J.C. Wright, S. Fachard, N. Polychronakou-Sgouritsa",9781789696721,http://www.archaeopress.com/ArchaeopressShop/Public/displayProductDetail.asp?id=%7B93ECC346-92AD-477F-AAA9-13FB4063B424%7D,Publisher website,Archaeopress,,,Long-term Sea Level Changes in Attica and the Euboean and Saronic Gulfs,2020
18806,RA-228627-15,Studies in Memory of Manfred O. Korfmann,,"Alex Knodell, W. Gauß",From Past to Present: Studies in Memory of Manfred O. Korfmann,"S. Blum, T. Efe, T. Kienlin, E. Pernicka",3774942641,https://books.google.com/books/about/From Past to Present.html?id=TM8jzgEACAAJ,Bibliographic search,Verlag Dr. Rudolf Habelt,,,Aeginetan Pottery in the Aegean World: Mapping Distributions around an Island Hub,2020
18811,RA-259407-18,"A Companion to Ancient Agriculture is an authoritative overview of the history and development of agriculture in the ancient world. Focusing primarily on the Near East and Mediterranean regions, this unique text explores the cultivation of the soil and rearing of animals through centuries of human civilization—from the Neolithic beginnings of agriculture to Late Antiquity. Chapters written by the leading scholars in their fields present a multidisciplinary examination of the agricultural methods and influences that have enabled humans to survive and prosper.",,Lynne A Kvapil,A Companion to Ancient Agriculture,"David B. Hollander, Tim Howe",978-1-118-9709,https://www.wiley.com/en-us/A+Companion+to+Ancient+Agriculture-p-9781118970928,Publisher website,Wiley-Blackwell,,,Bronze Age Europe: Revolutions in Agricultural Adaptation,2020
18849,RA-228627-15,"The origins of satyr drama, and particularly the reliability of the account in Aristotle, remains contested, and several of this volume's contributions try to make sense of the early relationship of satyr drama to dithyramb and attempt to place satyr drama in the pre-Classical performance space and traditions. What is not contested is the relationship of satyr drama to tragedy as a required cap to the Attic trilogy. Here, however, how Aeschylus, Sophocles, and Euripides (to whom one complete play and the preponderance of the surviving fragments belong) envisioned the relationship of satyr drama to tragedy in plot, structure, setting, stage action and language is a complex subject tackled by several contributors. The playful satyr chorus and the drunken senility of Silenos have always suggested some links to comedy and later to Atellan farce and phlyax. Those links are best examined through language, passages in later Greek and Roman writers, and in art. The purpose of this volume is probe as many themes and connections of satyr drama with other literary genres, as well as other art forms, putting satyr drama on stage from the sixth century BC through the second century AD. The editors and contributors suggest solutions to some of the controversies, but the volume shows as much that the field of study is vibrant and deserves fuller attention.",purchase (book and electronic),Mali Skotheim,Reconstructing Satyr Drama,"Andreas P. Antonopoulos, Menelaos M. Christopoulos, George W.M. Harrison",9783110725216,https://www.degruyter.com/document/isbn/9783110725230/html,publisher website,De Gruyter,,,Greek Satyr Drama in the Late Hellenistic and Roman Imperial Periods: An Epigraphical Perspective,2021
18870,RA-264490-19,"This volume brings together a broad range of scholarship on various aspects of multilingualism in South India and Sri Lanka, particularly with respect to written sources from the pre-modern world. Although the rich linguistic diversity of both regions has long been acknowledged, the consequences of this variety on linguistic and literary developments has rarely been explored, and never with the breadth that is offered here. Our contributions examine the nature and discursive functions of multilingualism, largely from the perspective of philology, in a diverse array of literary, linguistic, and cultural contexts. Some of the contributors bring their particular expertise to bear on the mutual influence of the Sanskrit and Tamil worlds, while others examine the complex linguistic, religious, and cultural negotiations evident in the literary products of authors writing in Arabic, Pali, Sinhala, Telugu, and Malayalam. Many of them also cite and translate paradigmatic examples. This volume is an important compendium of current research on multilingualism in South India and Sri Lanka and offers avenues for understanding the materials and the communities discussed herein in the context of larger conversations about multilingualism in the pre-modern world.",,Justin Henry,Linguistic and Textual Aspects of Multilingualism in South India and Sri Lanka,"Giovanni Ciotti, Erin McCann",9788184702385,,,École Française d’Extrême-Orient/Institut Français de Pondichéry,,,"South Indian Influence, Religious Cosmopolitanism, and Multilingualism in Sinhala sandesa Poetry",2021
18871,RA-264490-19,"The Routledge Handbook of South Asian Religions presents critical research, overviews, and case studies on religion in historical South Asia, in the seven nation states of contemporary South Asia: India, Pakistan, Bangladesh, Nepal, Bhutan, Sri Lanka, and the Maldives, and in the South Asian diaspora.",,Justin Henry,Routledge Handbook of South Asian Religions,Knut Jacobson,9780367150778,http://www.routledge.com/Routledge-Handbook-of-South-Asian-Religions/Jacobsen/p/book/9780367150778,,Routledge,,,Sri Lanka’s Place in the History of South Asian Buddhism,2021
18877,RA-264490-19,"In exploring the gendered nature of early modern imperialism in the Atlantic world, in this chapter, the authors construct their analysis across empires and imperial boundaries. It is impossible to understand early modern Atlantic empires without considering the role of gender in the imposition of imperial control, the adaptation and acquiescence of the people of the early modern Atlantic to that control, and the resistance to European attempts to alter their lives and gender expectations. Women's prosperity benefited everyone and their engagement with the Atlantic economy proved to be a successful adaptation to European imperialism. Around the Atlantic world, women resisted European imperial attempts to take their land, minimize their authority, enslave them, and control their minds and bodies. That resistance was sometimes violent, but more often came by ignoring legal and religious prescriptions.",,"Allyson M. Poska, Susan D. Amussen",A Companion to Global Gender History,"Teresa Meade, Merry Wiesner-Hanks",9781119535812,http://onlinelibrary.wiley.com/doi/10.1002/9781119535812.ch22,,John Wiley and Sons,,,The Atlantic World,2020
18886,RA-50143-14,"This chapter explores the media–archaeological foundations of trompe l'oeil painting in antiquity, specifically the famous contest between the Greek painters Zeuxis and Parrhasius as recounted by Pliny the Elder. The anecdote is well known: whereas Zeuxis had painted a picture of grapes that deceived the birds who flew up to peck at them, Parrhasius won the palm for deceiving his rival with a painting of a curtain that compelled Zeuxis to ask that it be raised and the picture shown for his appraisal. Modern accounts and even depictions of the contest have taken for granted the formal realism of this painting, its extreme illusionism, as the catalyst of its deceptive power. By contrast, this chapter examines Parrhasius' curtain from a media–theoretical perspective, which considers the order of representation in relation to the experience of beholders in real space. In short, it argues that the success of Parrhasius' picture had less to do with its technical virtuosity than its shrewd understanding of how to produce the conditions for depictive and bodily co-presence.",Subscription,Patrick Crowley,Classics and Media Theory,Pantelis Michelakis,9780198846024,https://oxford.universitypressscholarship.com/view/10.1093/oso/9780198846024.001.0001/oso-9780198846024-chapter-9,,Oxford Scholarship Online,,,"""Parrhasius’ Curtain, or, a Media Archaeology of a Metapainting""",2020
18889,RA-50103-11,"Long viewed as a tabula rasa, the deserts of the American West have played a distinct role in the projection of American cultural identities. Historically represented through fantasies of individualism, frontier ruggedness, and land acquisition, the desert is also the site of extreme social and environmental violence. The Invention of the American Desert brings together a wide-ranging group of interdisciplinary essays that explore, through diverse perspectives, dialectical problems posed by an environment that has served as a testing ground for modernist experimentation, military-industrial incursions, and ecological disasters throughout the twentieth and twenty-first centuries. In light of the urgent climate crisis and the planet's increasing desertification, this volume reflects on the nature and legacy of the desert as a crucible for competing visions of land, environment, and art.",Print,Jessica L. Horton,The Invention of the American Desert,"James Nisbet, Lyle Massey",9780520306691,https://www.ucpress.edu/book/9780520306691/the-invention-of-the-american-desert,,University of California Press,,,"Air, Wind, Breath, Life: Desertification and Will Wilson’s AIR (Auto-Immune Response)",2020
18890,RA-50103-11,"International in scope, this volume brings together leading and emerging voices working at the intersection of contemporary art, visual culture, activism, and climate change, and addresses key questions, such as: why and how do art and visual culture, and their ethics and values, matter with regard to a world increasingly shaped by climate breakdown?  Foregrounding a decolonial and climate-justice-based approach, this book joins efforts within the environmental humanities in seeking to widen considerations of climate change as it intersects with social, political, and cultural realms. It simultaneously expands the nascent branches of ecocritical art history and visual culture, and builds toward the advancement of a robust and critical interdisciplinarity appropriate to the complex entanglements of climate change.  This book will be of special interest to scholars and practitioners of contemporary art and visual culture, environmental studies, cultural geography, and political ecology.",Subscription,"Rose Simpson, Jessica Horton","Routledge Companion to Art, Visual Culture, and Climate Change","Subhankar Banerjee, Emily Eliza Scott, T.J. Demos",9780367221102,https://www.routledge.com/The-Routledge-Companion-to-Contemporary-Art-Visual-Culture-and-Climate/Demos-Scott-Banerjee/p/book/9780367221102,,Routledge,,,Permaculture and Indigenous Futurism at Santa Clara Pueblo,2021
18904,RZ-255780-17,"Introduction to the edited volume, Limits of the Numerical, that explains the genesis of the product, standard interpretations of quantification's effects, and where our general perspective differs in outcomes.",,"Christopher Newfield, Stephen John, Anna Alexandrova",The Limits of the Numerical,,,,,University of Chicago Press,,,Introduction,2022
18906,RZ-255780-17,Popular suspicion of expertise can be traced in part to a generally overlooked source: the tendency of experts to use quantified data to tell the public that worse conditions for them are inevitable and irreversible.  Experts will regain some respect if they link quantification to the increase rather than the decrease of democratic agency.,,Christopher Newfield,The Limits of the Numerical,,N/A,,,University of Chicago Press,,,The Role of the Numerical in the Decline of Expertise,2022
18907,RZ-255780-17,"Over the years, scholars in the humanities disciplines and scholars in economics have said little to each other about the point of graduating from university or about how to pay for it.  This is not surprising. The lack of scholarly communication across these particular disciplinary lines extends to many other areas of public policy.  Economists' general preference for parsimonious explanations of human behavior, and for axiomatic answers to normative questions are about as far removed as one can get from the interest of humanities scholars in individual variety and psychological depth, and from humanities scholars' insistence on historically and culturally contextualized approaches to the normative. This paper bridges the gap, describes the lineages of both humanistic and economic understandings of the value of college, and identifies major overlaps around the non-pecuniary and public benefits of a college degree",,"Aashish Mehta, Christopher Newfield",The Limits of the Numerical,,N/A,,,University of Chicago Press,,,The Purposes and Provisioning of Higher Education: Can economics and humanities perspectives be reconciled?,2022
19015,RZ-255635-17,"The central role of the architecture for structuring cultural patterns and behaviors is well known for complex sedentary societies. In contrast, hunter-gatherer's relationship to the built environment, particularly mobile hunter-gatherers, is not often discussed in anthropological or archaeological literature (although see Cuenca-Solana, et al. 2018 and references therein; Maher and Conkey 2019; Milner, et al. 2018; Zubrow, et al. 2010). In contrast to the houses of sedentary peoples, hunter-gatherer houses are often described as ephemeral utilitarian shelters without further investigation into their cultural importance. The papers in this volume seek to reframe the conversation around hunter-gatherer houses through exploration of the diversity of hunter-gatherers' interaction with the built environment. The papers span broad temporal and cross-cultural ranges to understanding hunter-gatherer houses, exploring the use of architecture across time and space. Through these collected ideas, we hope that readers gain a new understanding of the importance of both ephemeral and persisting architecture for hunter-gatherer communities and cultures. Creating a sense of home is not limited to sedentary communities who construct permanent houses; mobile peoples also have meaningful relationships with architecture and use the built environment to help structure their world view.",,"Danielle A. Macdonald, Brian Andrews",More Than Shelter from the Storm: Hunter-Gatherer Houses and the Built Environment,"Brian Andrews, Danielle A. Macdonald",,,,University of Florida Press,,,Introduction,2021
19016,RZ-255635-17,"The built environment delineates space for daily actions and important moments. Separating the occupants from the external world, walls can create barriers between the outside or can build communities within them. In archaeological literature, the term ‘house' often describes the architecture of settled peoples, painting visual images of sturdy stone structures dotting the landscape in perpetuity. In part, this image is constructed as the result of archaeological preservation; stone houses have longevity, with foundations and walls standing for thousands of years. In contrast, ephemeral and organic structures such as tents and brush huts are rarely preserved, and thus escape our conceptions of house and home in the past (Maher and Conkey, 2019). Issues of visibility are also intertwined with site function; what is visible archaeologically may be activity areas that do not relate to the domicile, which may be at a different location, and thus not identified in the archaeological record (Briz i Godino et al., 2013, Zubrow et al., 2010). This has led to a bias where mobile peoples are often forgotten in discussions of household archaeology, with a primacy placed on people who build permanent architecture. However, despite our modern biases, hunter-gatherers did (and do) have structures. Furthermore, as recently argued by Maher and Conkey (2019), these structures can convey a sense of ‘home', a concept usually reserved for sedentary people. Homes are where ‘life happens', where people interact with each other and with the objects in their lives. Not only are homes loci for ‘life', they themselves also live, undergoing changes, evolving with the inhabitants, and transitioning through rites of passage (Tringham, 1995). Recent excavations of two structures at Kharaneh IV, an Epipalaeolithic site in Eastern Jordan, provides a window into the lifeways of a hunter-gatherer community by reconstructing the life-history of the structures. These structures are ephemeral brush hut",,"Danielle A. Macdonald, Lisa A. Maher",More Than Shelter from the Storm: Hunter-Gatherer Houses and the Built Environment,"Brian Andrews, Danielle A. Macdonald",,,,University of Florida Press,,,A Space for Living and Dying: The Life-History of Kharaneh IV Structures,2021
