24147,FEL-273562-21,"In this talk, a new, contextualist interpretation of Kant's ideas of reason will be presented. Drawing on contemporary analytic theories of contextuality, it will be argued that for Kant theoretical knowledge is sufficiently semantically determined and epistemically justifiable only in adequate contexts, and that ideas of reason are needed to demarcate and mentally map these contexts. The regulative use of ideas is thus not to produce descriptions of an existing or merely imagined metaphysical reality, but to exhibit two kinds of contexts: (i) contexts of intelligibility, within which a human subject can first of all conceive of his experience as a sufficiently semantically determined cognition of an object (of a certain kind), and (ii) contexts of evaluation, within which the truth of cognition could be ultimately judged in view of the world as it is in itself, and from whose projections normative standards for epistemic justifications can be derived. In sum, the contextualist reading allows us to understand both the perspectival nature of human knowledge and its necessary reference to a perspective-independent reality.",Katharina Kraus,"Kolloquium, Philosophisches Seminar, Eberhard-Karls-Universität Tübingen (Germany)",12/14/2022,,,,,Kants Ideen der Vernunft. Eine kontextualistische Lesart
24148,FEL-273562-21,"Workshop Discussion of Paper:  This paper examines the role that the demand for self-integration, or for an inner systematic order and harmony, plays for Kant's conceptions of personhood, moral agency, and happiness. In contrast to a self-constitution view, such as that of Korsgaard (2009), it argues for a self-formation view, according to which the demand for self-integration is a regulative rather than constitutive principle for the psychological constitution of a person and a necessary but not sufficient condition for the development of moral character. In the first part, the demand for self-integration is identified with the regulative principles of the non-moral idea of the soul, which have a normative function for the self-understanding and self-formation of persons. The second part focuses on its role in moral action and discusses whether the demand for self-integration is a necessary pre-condition for morality, and in particular for the formation of moral character. It answers this question by exploring three ways in which humans may fail to meet this demand. The third part examines whether compliance with this demand can contribute to personal happiness and considers possible external constraints to which the demand might be subject, given the state of the world (nature) as well as the will and psychological constitution of other people.",Katharina Kraus,"DC-Baltimore Kant Workshop, Johns Hopkins University, Baltimore (USA)",04/01/2023,,,,,"Kant on the Rational Ideal of Harmony: The Demand for Self-Integration, Moral Agency, and Personal Happiness"
24149,FEL-273562-21,"In this talk, a new, contextualist interpretation of Kant's ideas of reason will be presented. Drawing on contemporary analytic theories of contextuality, it will be argued that for Kant theoretical knowledge is sufficiently semantically determined and epistemically justifiable only in adequate contexts, and that ideas of reason are needed to demarcate and mentally map these contexts. The regulative use of ideas is thus not to produce descriptions of an existing or merely imagined metaphysical reality, but to exhibit two kinds of contexts: (i) contexts of intelligibility, within which a human subject can first of all conceive of his experience as a sufficiently semantically determined cognition of an object (of a certain kind), and (ii) contexts of evaluation, within which the truth of cognition could be ultimately judged in view of the world as it is in itself, and from whose projections normative standards for epistemic justifications can be derived. In sum, the contextualist reading allows us to understand both the perspectival nature of human knowledge and its necessary reference to a perspective-independent reality.",Katharina Kraus,"Kolloquium, Philosophisches Seminar, Eberhard-Karls-Universität Tübingen (Germany)",12/14/2022,,,,,Kants Ideen der Vernunft. Eine kontextualistische Lesart
24152,FEL-273506-21,"Experts from NICC, Iowa State, and the Center for Rural Affairs (CFRA) have created a partnership which focuses on both community development and research through the Three Sisters Growing Project. This project has brought forth vegetables historically grown by local Nebraska Tribes and put them in the hands of community members on tribal lands.","Kristine Flying Hawk, Christina Gish Hill, Angelina Magerl, Lizzie Swalley, Hank Miller","Plant to Table: Food Production, Culture, and Consequences on the Great Plains",4/19/2023,http://www.unl.edu/plains/seminars/2023-program-full-WEB.pdf,Plant to Table Conference Program,,,"""Indigenous Food Sovereignty Efforts in the Umonhon and Isanti Nations,” round table."
12815,ZA-250633-16,"In a brief presentation followed by a facilitated Q&amp;A, I discuss the role of Washington University's NEH Next Generation PhD Planning Grant process in successfully engaging faculty to work together with administrators and student representatives on questions of career development for humanities PhDs. I argue that the grant provided an external impetus for change and provided (often overworked) faculty with at least minimal compensation and a more desirable status as ""grant participants"" instead of a more nebulous request for committee or institutional ""service."" The grant's position in the Center for the Humanities and its faculty PI also helped our faculty conceptualize graduate career development as a series of faculty-driven initiatives rather than a top-down administrative imperative.",Wendy Love Anderson,Promising Practices in Supporting Graduate &amp; Professional Students symposium,10/13/2017,,,,,Engaging Faculty in Career Development Initiatives for Humanities
12822,FN-249650-16,"Akolet (Austronesian, Papua New Guinea) has personal pronouns and articles that distinguish gender and marital status, e.g., ‘unmarried 3sg masculine' versus ‘married 3sg masculine'. While singular pronouns mark both gender and marital status, plural pronouns mark gender only for married people. Given that the choice of pronoun depends on social status and societal role, these pronouns and articles denote how a person contributes to the life of a community, rather than simply indicating marital status. This analysis suggests that some aspects of linguistic structure cannot be understood outside the cultural context of language use.",Hiroko Sato,the Ninety-First Annual Meeting of the Linguistic Society of America,1/7/2017,https://www.linguisticsociety.org/abstract/gender-and-marital-status-distinctions-pronouns-and-articles-akolet,"This is the Ninety-First Annual Meeting of the Linguistic Society of America, Austin, Texas, U.S.A",,,Gender and marital status distinctions in pronouns and articles in Akolet
12844,FT-255030-17,"Exploring the implications of a distinction Aristotle draws between bios (politically qualified life) and zoe (natural life), Giorgio Agamben develops the notion of bare life, life stripped of political protections. To exemplify the precarity of bare life, Agamben turns not to the ubiquitous figure of the ancient slave but to homo sacer, an obscure figure of Roman law. This despite the fact that the passage in the Politics where Aristotle distinguishes bios from zoe continues with a discussion of natural slavery. Agamben returns to that passage and its treatment of slavery in the final volume of his Homo Sacer project, The Use of Bodies (2016). There, however, rather than deepening his genealogy of bare life, he elaborates ""a theory of use."" He stipulates messianic dimensions for this theory. Quoting 1 Cor 7:21, Agamben contends, ""The messianic call…consists first of all in the capacity to ‘use' the factical condition in which each one finds himself."" Agamben speculates that ""the use of the body"" in slavery ""evoke[s] the paradigm of a human activity that is reducible neither to labor, nor to production, nor to praxis."" He imagines an originary ""community of life"" between master and slave, an elision of the brute force fundamental to despotic relationships. Following Agamben's philological lead, I investigate Paul's use of chresis and cognates in passages involving either slaves or invocations of slavery and freedom Agamben's take on ""use"" is belied by standard Greek idioms. Moreover, the conception of slavery in terms of mutual use obscures the precarity inherent in the lives of enslaved. Work on this paper was supported by a 2017 Summer Stipend award from the National Endowment for the Humanities. Any views, findings, conclusions, or recommendations expressed in this paper do not necessarily reflect those of the National Endowment for the Humanities.",Jennifer A. Glancy,"Annual Meeting of the Society of Biblical Literature, Boston Massachussetts",11/12/2017,http://https://www.sbl-site.org/meetings/abstract.aspx?id=44350,Link on online conference program to the paper I gave based on the work I did with support of 2017 Summer Stipend.,,,"""Precarity of Use"""
12845,AQ-234985-16,"This paper traces important shifts in theories and ideologies about body and soul, and the extent to which these shifts have affected Western intellectual history, focusing particularly on philosophy and the human sciences. Secondarily, I also consider the ways in which these shifts affected intimate aspects of everyday life in the West. In the concluding section, I argue that, historically, social struggles for the control of meanings related to body and soul have been important – precisely because these struggles have not been about mere meanings detached from life, but about aspects of life itself. Understanding the effects that these kinds of ideas and beliefs have historically had is critical in an age such as ours, which is witnessing the rise of various forms of religious fundamentalism and the return of religious war. This project is supported by a grant from the National Endowment for the Humanities (# AQ-234985).",Rafael F. Narvaez,"Sixteen International Conference on New Directions in the Humanities: Reconsidering Freedom, University of Pennsylvania, Philadelphia",07/05/2018,,,,,The Body and the Soul in the Western Tradition And Why  These Narratives Matter
12846,AQ-234985-16,"The transition from the Middle Ages to the Renaissance carried important and enduring changes in the way Westerners conceived the body and the soul, shifts in perspective that initially transformed key aspects of (Renaissance) art, including music, as well as literature and philosophy. Renewed interest in anatomy, in particular, forced Renaissance artist and thinkers to reconfigure their ideas of the body and its relationship to the soul. Anatomists searched for the soul by dissecting cadavers; artist dissected the body to better convey the human spirit; and writers dissected the soul through their work; and they thus set in motion paradigmatic upheavals that eventually resulted in changes in the ways Westerners understood the idea of the human, both theoretically as well as at the level of collective beliefs. In this paper, we examine the extent to which the body/soul rhetoric was recast during the Renaissance; how these changes affected the arts and literature of the period, and show that changes in beliefs and preoccupations pertaining to the body and the soul powerfully contribute to shaping cultural products (e.g., artistic and literary) as well as important aspects of everyday life. This presentation is partly sponsored by a grant from the National Endowment for the Humanities (# AQ-234985).","Rafael F. Narvaez, Leslie Malland","Sixteen International Conference on New Directions in the Humanities: Reconsidering Freedom, University of Pennsylvania, Philadelphia",07/05/2018,,,,,Body and Soul in Renaissance Art and  Literatur
12849,PW-253826-17,"This paper traces the history of The American Prison Writing Archive, from a writing workshop inside Attica Correctional Facility, to a book project, to the APWA's surpassing 1,000 posted essays.  The panel was on teaching with archives. (This was an oral presentation with PowerPoint; no URL.)",Doran Larson,The American Studies Association Conference,11/10/17,,,,,Witness in the Era of Mass Incarceration
20728,RQ-249874-16,reconsideration of Tyndale's use of Erasmus,Thomas Fulton,Sixteenth Century Studies Conference,10/30/2021,,,,,Tyndale and Erasmus Reconsidered
20729,RQ-249874-16,Reconsiders Tyndale's reading of reformation books by Martin Luther in the preparation of his  Practice of Prelates,Mark Rankin,Sixteenth Century Studies Conference,10/30/2021,,,,,The Lutheran Sources and Thought of William Tyndale’s Practice of Prelates
12854,RZ-51556-13,"Between 2005 and 2014, the Central Lydia Archaeological Survey (CLAS) worked to record accurately the locations of sites of cultural activity in the Marmara Lake Basin of the Gediz Valley, western Turkey, recovering diachronic remains spanning the Paleolithic to the recent past. Since 2014, the Kaymakçi Archaeological Project (KAP) has conducted excavations and related research at a second-millennium BCE citadel in the same area, with long-term plans to continue fieldwork and publication activities. Both projects have relied on digital data-management practices from their inception, involving relational databases, digital image collections, geodatabases, and – now for KAP – volumetric data collection, even if particular data formats and organizational schemes have evolved over the years.  As analyses of CLAS materials wind down and KAP data collection and analysis continue, project directors aim to publish data online to make ""near complete"" data available to the public and ""ongoing"" data available to researchers for continuing analyses. Which data archives are most sustainable? Which allow for dynamic data interaction, including via geospatial portals? And which are the most user-friendly, to ensure fluid and easy data access? Finally, what specific data cleaning or other preparatory activities are advisable to ensure data compatibility with universal standards? The project directors recognize that these and other basic questions need answers before taking next steps and are looking for the best solutions.","Christina Luke, Chris Roosevelt","Publishing Archaeological Data Online. ANAMED and NIT, Istanbul, Turkey",12/01/2017,,,,,Publishing near-complete survey and ongoing excavation data online: how to proceed?
12865,HD-248610-16,"The Ancient Graffiti Project (AGP) has been designed to provide a scholarly yet user- friendly resource for the study of handwritten wall-inscriptions. From prayers to quotations of poetry, from grocery lists to greetings from friends, people wrote a variety of messages on the walls of the towns of Pompeii and Herculaneum. These texts are as individualized as people who wrote them and are heterogeneous in content, format, handwriting, and expression. AGP offers explanatory material, interactive filters, and links to further information to aid the scholar in evaluating these inscriptions, their locations, and their characteristics.  For the Visible Words Conference, we will focus our discussion on the choices we have made for presenting text along with archaeological context, since ancient graffiti are usually found in their original location and Herculaneum and Pompeii provide a rich archaeological context. We will also discuss challenges involved in illustrating difficult to read, often fragmentary inscriptions. Ancient graffiti are rarely ever illustrated. They are small and often shallowly incised and therefore difficult to capture in a photograph. Yet the appearance and paleography of these personal inscriptions is illuminating. Some messages are written in all capital letters, others in cursive lettering. Many graffiti are written in a steady hand; others were clearly composed by someone who was less familiar with writing. Finally, we look forward to fruitful discussions about EpiDoc.",Rebecca Benefiel,Visible Words: Digital Epigraphy in a Global Perspective,10/07/2017,https://www.brown.edu/academics/classics/sites/brown.edu.academics.classics/files/uploads/VisibleWordsWorkshop-Program-2017-10-6-7.pdf,,,,"""Growing the Ancient Graffiti Project"""
12866,HD-248610-16,"We will present the Ancient Graffiti Project (ancientgraffiti.org), a new interactive scholarly resource that allows students and scholars direct access to ancient handwritten inscriptions from Herculaneum and Pompeii as well as tools to understand these personalized writings in their archaeological context. The Ancient Graffiti Project incorporates the results of recent fieldwork in Herculaneum and offers the most up-to-date resource available.","Erika Zimmermann Damer, Rebecca Benefiel","Recent Work in Vesuvian Lands: New Projects, Practices, and Approaches",10/05/2017,http://www.vergiliansociety.org/wp-content/uploads/2017/08/Symposium-Campanum-2017-Program.pdf,,,,The Ancient Graffiti Project
12868,RQ-230528-15,"This panel focuses on the translations of first-person narratives of those Dakota people writing in their own language during the mid-nineteenth century and their experiences here in the heart of Mni Sota Makoce, the Dakota homeland now called Minnesota. The translation from Dakota to English, along with historical and biographical context, will provide access to a body of epistolary work previously unavailable to scholars of Dakota history and culture, of Minnesota and Plains storytelling, and of American Indian policies during the Civil War. Beyond local and regional interest, these translated letters also have significance for scholars in the fields of epistolary studies, internment camp studies, as well as truth commissions and reconciliation. Gwen Westerman will present background on the translation project and literary aspects of the letters.",Gwen Nell Westerman,Western Literature Association Conference,10/27/2017,http://www.westernlit.org/wp-content/uploads/2010/06/2017-Program-as-of-10-23-17.pdf,Western Literature Association Conference Program page with participants' name and titles listed,http://www.westernlit.org/wla-conference-2017/,Home page for WLA Conference,In Their Own Words: The Eloquence of 19th-Century Dakota Letter Writers
12869,RQ-230528-15,"This panel focuses on the translations of first-person narratives of those Dakota people writing in their own language during the mid-nineteenth century and their experiences here in the heart of Mni Sota Makoce, the Dakota homeland now called Minnesota. The translation from Dakota to English, along with historical and biographical context, will provide access to a body of epistolary work previously unavailable to scholars of Dakota history and culture, of Minnesota and Plains storytelling, and of American Indian policies during the Civil War. Beyond local and regional interest, these translated letters also have significance for scholars in the fields of epistolary studies, internment camp studies, as well as truth commissions and reconciliation. Glenn Wasicuna will compare 19th-century and contemporary language usage and discuss the cultural legacies of the letter writers.",Glenn M. Wasicuna,Western Literature Association Conference,10/27/2017,http://www.westernlit.org/wp-content/uploads/2010/06/2017-Program-as-of-10-23-17.pdf,Western Literature Association Conference Program page with participants' name and titles listed.,http://www.westernlit.org,WLA Homepage,Words for Today: Dakota Language Then and Now
12871,RQ-230528-15,"This panel focuses on the translations of first-person narratives of those Dakota people writing in their own language during the mid-nineteenth century and their experiences here in the heart of Mni Sota Makoce, the Dakota homeland now called Minnesota. The translation from Dakota to English, along with historical and biographical context, will provide access to a body of epistolary work previously unavailable to scholars of Dakota history and culture, of Minnesota and Plains storytelling, and of American Indian policies during the Civil War. Beyond local and regional interest, these translated letters also have significance for scholars in the fields of epistolary studies, internment camp studies, as well as truth commissions and reconciliation. Rachel Schienke will talk about decoding Dakota worldviews through the transcription and translation process.",Rachel Schienke,Western Literature Association,10/27/2017,http://http://www.westernlit.org/wp-content/uploads/2010/06/2017-Program-as-of-10-23-17.pdf,Western Literature Association Conference Program page with participants' name and titles listed.,http://www.westernlit.org,WLA Homepage,World-building through Translating the Dakota Letters
12898,AC-226779-15,"The talk entailed an exploration by the panelists of how diversity and inclusion could be fostered in higher education, in a sustainable way, through interdisciplinary curriculum development emphasizing cultural understanding, responsible global citizenship, effective intercultural communication, and integrated reasoning","Vincent Cheng, BMCC, Christine Farias, BMCC, Jill Strauss, BMCC, Karl O'Brien Williams, BMCC, Cynthia Wiseman, BMCC","""Engaging With Diversity in the College Classroom,"" Faculty Resource Network, New York University, New Orleans, Louisiana, November 17 - 18, 2017",11/18/17,,,,,Cultivating Global Competencies in a Diverse World: Pedagogical Strategies and Assessment of Student Learning in the Community /College Classroom
12899,AC-226779-15,The presentation lays out a professional development initiative at an urban community college in which faculty define and reflect on global competencies with the goal of instituting concrete curricula changes in the classroom.,"Vincent Cheng, BMCC, Cynthia Wiseman, BMCC","Teaching a New Generation of Students, Faculty Resource Center, New York University, Atlanta, Georgia, November 18 - 19, 2016",11/19/16,,,,,Integrating Global Competencies into the Curriculum
12900,AC-226779-15,"The presenters describe an NEH-funded professional development initiative entailing workshops scrutinizing globalization, and ultimately culminating in enhanced syllabi employing assignments targeting specific global competencies.","Alex d'Erizans, BMCC, Vincent Cheng, BMCC, Cynthia Wiseman, BMCC","Making Connections: Creative Collaboration for Critical Literacy, TYCANE (Two-Year College English Association Northeast, Hartford, CT, October 13 - 15, 2016",10/14/17,,,,,An Interdisciplinary Collaboration to Integrate Global Competencies Across the Curriculum
12901,AC-226779-15,The presentation reflects on a professional development program designed to assist participating faculty in revising curricula in order to cultivate global competency among students in the classroom.,"Vincent Change, BMCC, Eva Kolbusz, BMCC","Sixteenth International Conferrence on Diversity in Organizations, Communities, and Nations, Granada, Spain, June 27 - 29, 2016",7/27/16,,,,,Cultivating Global Competencies in a Divere World: A Faculty Professional Development Program at Borough of Manhattan Communtiy College
12902,AC-226779-15,"The author will present on a interdisciplinary development program at Borough of Manhattan Community College, CUNY, designed to provide participating faculty with pedagogical strategies designed to support student development regarding specific global competencies.","Vincent Cheng, BMCC","The 22nd International Conference of the International Association for Intercultural Communicaiton Studies (IAICS) ""Culture , Communication, and Cosmopolitanism,"" Shanghai, China, July 1 - July 3, 2016",7/2/16,,,,,Cultivating Global Competencies in a Diverse World
12947,HAA-255942-17,"Scholars of American periodicals in the modernist era often find themselves beset with a variety of categorizations: pulp and slick, big and little, commercial and avant-garde. Such characterizations derive from longstanding critical characterizations that have become ossified over time. Nevertheless, one of the greatest remaining unknowns in the history of American periodical culture is also among the most crucial pieces of information about magazine popularity, reach, and influence: circulation. This talk serves to introduce a new Digital Humanities project titled Circulating American Magazines, a resource that seeks to make publicly available for the first time detailed circulation information about American magazines from the 1860s through the 1970s.","Hefner, Brooks E.",,10/4/2018,https://bigmagazines.sciencesconf.org/,,,,"“Beyond Little and Big: Circulation, Data, and American Magazine History"""
12948,HAA-255942-17,"This presentation introduces our project, which should be well into its beta phase by the time of the conference. Our talk will highlight the source material and the potential research benefits for periodical studies scholars. We demonstrate some of the ways visualization tools might challenge or confirm long-held assumptions about magazine history as well as how circulation data can help map magazines' reach over time.","Hefner, Brooks E., Timke, Edward",,7/26/2018,https://periodicalstudies.wordpress.com/2017/10/23/mapping-the-magazine-5/,,,,"""Mapping Circulation: Data and American Magazine History"""
12949,FA-232741-16,"This talked discusses my research on the Phoenician cultural impact in the western Mediterranean as well as the issues regarding the orientaliizng phenomenon across the Mediterranean and the Phoenicians' role in impulsing this process, an agency which is often overlooked by classicist and art historians.",Carolina Lopez-Ruiz,,10/5/2016.,,,,,"The Phoenicians and the Making of the Mediterranean: A View from Tartessos,” Joukowsky Institute of Archaeology, Brown University"
12950,FA-232741-16,"Discussion of the role of the Phoenicians in the spread of Near Eastern culture throughout the Mediterranean from the Aegean to Iberia, during the co-called ""orientalizing period"" (8th-7th centuries BCE). Discussion of methodological porblems regarding the interpretation of this process in different countries and disciplines (Classics, western Mediterranean archaeology)",Carolina Lopez-Ruiz,,10/20/2016,,,,,"“Phoenician networks from the Aegean to Iberia: rethinking the ‘orientalizing’ Mediterranean,” American University of Beirut (Department of History and Archaeology), Lebanon"
12952,FA-232741-16,"Discussion of methodological problems regarding the interpretation of Phoenician presence and the ""orientalizng phenomenon"" in different countries and disciplines (Classics, western Mediterranean archaeology).",Carolina Lopez-Ruiz,,1/6/2017,,,,,"Occidentalism, or Why the Phoenicians Matter: Scholarly Approaches to Cultural Contact in the Mediterranean (ca. 800-600 BCE),” Society of Classical Studies Annual Meeting, Toronto"
12953,FA-232741-16,"This talked discusses my research on the Phoenician cultural impact in the western Mediterranean as well as the issues regarding the orientaliizng phenomenon across the Mediterranean and the Phoenicians' role in impulsing this process, an agency which is often overlooked by classicist and art historians.",Carolina Lopez-Ruiz,,3/29/2017,,,,,"The Phoenicians and the ‘Orientalizing’ Mediterranean: a View from Tartessos,” 2017 Octopus Lecture, Oxford Centre for Phoenician and Punic Studies, Oxford,"
12954,FA-232741-16,"This talk discusses the disciplinary positions in which the Phoenicians are deconstructed as a sort of fiction created by the classical (Greco-Roman) sources, and presents a case for the cohessiveness of their culture and their agency as cultural transmitters in the Iron Age Mediterranean.",Carolina Lopez-Ruiz,,1/13/2018,,,,,"We Need to Talk about the Phoenicians,” conference on “The Connected Iron Age: Interregional Networks in the Eastern Mediterranean, 900-600 BCE,” University of Chicago"
12964,FA-232662-16,"Archaeological excavations in the heart of Mexico City can help understand how indigenous people created and transformed both public and private spaces in the city before and after the Spanish conquest of 1521.  Scholars have remarked that historical narratives left by Spanish colonizers describe Tenochtitlan, the capital of the Aztec empire, as a feature of the landscape rather than a feat of indigenous engineering.  Scholarship on architecture and urban change after the conquest has in turn focused extensively on the actions of colonizers in destroying the previous city and building new, more European buildings.  Archaeological data from Mexico City show that many pre-conquest engineering techniques were used to build the colonial city, allowing us to see the role of indigenous engineering, architecture, and technology in building the capital of New Spain.  Archaeological data also show that indigenous builders created the earliest houses for Spanish colonizers with their traditional, indigenous aesthetics.",Enrique Rodríguez-Alegría,"Archaeological Research Facility, University of California, Berkeley.",10/26/2017,,,,,"“Indigenous Engineering and Aesthetics in Colonial Mexico City.” Lecture presented at the Archaeological Research Facility, University of California, Berkeley."
12965,FA-232662-16,"Archaeological excavations in the heart of Mexico City can help understand how indigenous people created and transformed both public and private spaces in the city before and after the Spanish conquest of 1521.  Scholars have remarked that historical narratives left by Spanish colonizers describe Tenochtitlan, the capital of the Aztec empire, as a feature of the landscape rather than a feat of indigenous engineering.  Scholarship on architecture and urban change after the conquest has in turn focused extensively on the actions of colonizers in destroying the previous city and building new, more European buildings.  Archaeological data from Mexico City show that many pre-conquest engineering techniques were used to build the colonial city, allowing us to see the role of indigenous engineering, architecture, and technology in building the capital of New Spain.  Archaeological data also show that indigenous builders created the earliest houses for Spanish colonizers with their traditional, indigenous aesthetics.",Enrique Rodríguez-Alegría,"Lecture presented at the Archaeological Research Center, University of California, Santa Cruz.",10/27/2017,,,,,"“Indigenous Construction in Colonial Houses in Mexico City.”  Lecture presented at the Archaeological Research Center, University of California, Santa Cruz."
12966,FA-232662-16,"Scholars have asked how empires solidify power when colonizers, the agents of empire-building, often have diverse goals and backgrounds and their actions do not necessarily support the goals of the empire. Two answers to this question have received attention: that empires promote ideologies that support cohesion among colonizers, and that coercion and violence can promote the expansion of empires. I propose a third answer, in which colonizers create varied material forms that may challenge the goals of empire, but later appeal to the king for regulation and control over the material world. To illustrate this case, I use the example of coins among Spanish colonizers in Mexico City. Colonizers invented and used a variety of coins, in part by diluting gold into different alloys to make up for the scarcity of gold that they found in the colonies. Thus, they challenged imperial authority by creating new ways of measuring value and wealth (in this case, by creating more wealth with diluted gold). But when they found that their new coins created problems of conversion and exchange, they appealed to the crown requesting regulations over the minting, value, and use of different coins, thereby strengthening imperial authority.",Enrique Rodríguez-Alegría,Annual Meeting of the Society for American Archaeology.,4/13/2018,,,,,Coins and Empire in Sixteenth-century Mexico.
12969,FT-61611-14,"One of the prevailing truisms of globalization is that we live in an era of pandemic threats, of rapid travel and dangerous proximity that facilitate the adaptation, spread, and (re)emergence of infectious diseases, and that consequently we need robust systems of disease surveillance to protect public health and even species life.  As international news outlets and supranational health organizations such as WHO repeatedly warn us, we are one viral mutation away from the end of the world as we know it.  If Foucault's chapter on ""Panopticism"" opened with a description of the plague-stricken town, in the new millennium, the most potent and haunting icon of disease is not the afflicted city or the epidemic nation but the pandemic planet.  In recent years, however, a range of critics have flipped the causal chain of this story to emphasize the ways the biosecurity state underlies and produces this contemporary imagining of global contagion.  My paper will discuss several of these arguments and their implications for the thinking of power: science historian Nicholas King's ""emerging diseases worldview,"" sociologist Melinda Cooper's ""preemption,"" and philosopher Brian Massumi's ""ontopower.""  Infectious disease discourse in the broad sense, then, encompassing not just state rhetoric but that of health organizations and the media as much as literary and scholarly writing, offers a key site for reexamining and extending models of biopower in our time.",Belinda Kong,"American Comparative Literature Association (ACLA) Annual Conference, Seminar on ""The New Security State: Surveillance, Counter-Surveillance, and Strategies of Resistance""",03/19/2016,https://www.acla.org/sites/default/files/files/Full Program Guide 2016.pdf,ACLA 2016 conference program,,,"The Pandemic Planet: Disease Discourse, Biosecurity States, and Contemporary Biopower"
12973,FT-61611-14,"Priscilla Ward has suggested that, in the post-HIV world, a set of tropes have emerged in both scientific and cultural accounts of infectious diseases, constituting what she calls an ""outbreak narrative.""  One common feature of this narrative is a ""geography of disease"" in which ""timeless, brooding Africa or Asia"" serves as ""the birthplace of humanity, civilization, and deadly microbes.""  While Ward's archive is largely western, this paper examines a work of outbreak narrative from one Asian site at the height of an epidemic -- the lowbrow Hong Kong film CITY OF SARS.  Produced and released in the summer of 2003, while SARS was still spreading throughout the world and the WHO travel advisory on Hong Kong had not yet been lifted, this movie is decidedly local in its address.  Drawing on a host of locally well-known television actors and entertainment personalities (rather than the handful of arthouse movie stars who have international renown) and split into three independent storylines about how ordinary people deal with the outbreak, the film mobilizes several popular genres familiar to local viewers: the hospital drama, the sentimental adolescent romance, and farce.  The last segment especially offers an innovative form of what I call epidemic camp.  On the local level, the movie's generic storylines can be read as providing a sense of normality and continuity, even banality, amid a time of crisis for the city.  On the global level, they can be invoked to disrupt the logic of contemporary western outbreak narratives, particularly what I have called pandemic orientalism elsewhere.  Critical attention to self-representations at those epidemic sites can generate a powerful counterdiscourse to the ongoing rhetoric of global health security in our time.",Belinda Kong,Society for Cinema and Media Studies (SCMS) Annual Conference,03/14/2018,http://c.ymcdn.com/sites/www.cmstudies.org/resource/resmgr/2018 conference/SCMS2018Iprogram-no rooms.pdf,Conference program,,,"SARS, Hong Kong Cinema, and Epidemic Camp"
12974,FT-61611-14,"In post-millennial Chinese literature, we find a recurrent and acute concern with the body in capital—a genre I will call biocapitalist fiction.  This preoccupation with China's new biopolitical regimes cuts across national and linguistic boundaries, uniting mainland and diasporic as well as Sinophone and Anglophone writers.  Against the utopian rhetoric of Chinese capitalism as post-socialist freedom, contemporary writers insistently spotlight authoritarian capital's predation on the body as a vehicle for state profit.  Diasporic authors such as Yan Geling, Yiyun Li, and Ma Jian, for instance, have carried forward the themes of biocapitalist cannibalism and reproductive control in earlier mainland works by Mo Yan and Wang Shuo, all of them sharing a dystopic hyperrealism of the present.  More rarely tackled yet equally provocative is the fate of future Chinese bodies.  My paper will examine two recent works that address this issue: Chan Koonchung's The Fat Years and Xiaolu Guo's UFO in Her Eyes.  Published in 2009, the former in Chinese and the latter in English, both novels forecast near-future Chinas, the first of global economic dominance and the second of rapid rural commercialization.  In contrast to other biocapitalist fictions, however, Chan's and Guo's texts raise the question: what kind of political order comes into being and what becomes of embodied life itself when the target of state biopower is no longer an isolated subject or specific social identity—such as the political dissident, the star athlete, the male baby, or the reproductive mother—but simply the generic citizen, every citizen?",Belinda Kong,Association for Asian Studies (AAS) Annual Conference,03/29/2014,https://convention2.allacademic.com/one/aas/aas14/index.php?click key=1&amp;cmd=Multi+Search+Load+Person&amp;people id=4118431&amp;PHPSESSID=gk50a9u580mc0itiesk614ive1,AAS 2014 Conference paper info,,,Fleshing Out the Future: Speculative Fictions of China’s Biocapitalism in Chan Koonchung’s The Fat Years and Xiaolu Guo’s UFO in Her Eyes
12976,FT-61611-14,"The past decade has marked the emergence and spread of biocapital scholarship—analyses of biopower in relation to capitalism.  This theoretical approach has been cross-disciplinary but particularly alive in the social sciences, as anthropologists and sociologists examine the power relations and capitalist dynamics of such areas as the life sciences (Franklin and Lock), biomedicine (Rose), genomics (Sunder Rajan), biotechnology (Ong and Chen), and state governance (Greenhalgh), among others.  So, while the term biopower originated with Foucault in reference to Western contexts, it is now deployed as a broader research method by many social scientists in probing present capitalist milieus.  In particular, many scholars focus on Asia as a major force in current technologies and sciences of life—in effect, as the site where much of our contemporary understanding of life's boundaries get defined.  This paper traces the most prominent scholarship on biocapitalism in recent years.  In addition, it proposes the relevance and fruitfulness of biocapital as a theoretical framework for reading contemporary Asian fiction, with special attention to post-Tiananmen Chinese and Chinese diaspora fiction.",Belinda Kong,American Comparative Literature Association (ACLA) Annual Conference,03/21/2014,https://www.acla.org/sites/default/files/files/Full Program Guide 2014.pdf,ACLA 2014 conference program,,,Theorizing Biocapital: Why Asia? Why Literature?
